epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.656691,0.488085,0.913404,0.143382,1.508127,0.239728,0.940682,0.165312,0.240908,0.342573
1,1.596699,0.451705,0.862417,0.159621,1.455629,0.231446,0.870141,0.182482,0.229779,0.332076
2,1.544368,0.430173,0.808759,0.168156,1.406224,0.225556,0.814108,0.191182,0.223672,0.325490
3,1.498567,0.418195,0.761951,0.175145,1.357340,0.218133,0.761228,0.200073,0.219521,0.320851
4,1.455833,0.409505,0.714945,0.181244,1.317529,0.222499,0.716823,0.200205,0.217714,0.318601
5,1.416004,0.403494,0.666895,0.186273,1.275117,0.218530,0.684376,0.196845,0.214646,0.316286
6,1.379228,0.398911,0.628584,0.191014,1.234686,0.215644,0.647715,0.205370,0.215879,0.316457
7,1.343419,0.392633,0.599914,0.195980,1.199683,0.216499,0.622391,0.214311,0.216273,0.316509
8,1.318811,0.398392,0.576469,0.199890,1.167554,0.217257,0.607261,0.211175,0.217711,0.316929
9,1.282271,0.385601,0.560158,0.203375,1.138367,0.217961,0.591220,0.212900,0.217115,0.316685
