horizon_zero_based,mse,mae
0,0.304863742066,0.397351924595
1,0.296647692875,0.38849734974
2,0.310899613913,0.397397036193
3,0.278493374883,0.373063512889
4,0.30615704848,0.393293274184
5,0.307949149546,0.394465145608
6,0.325984566542,0.40656246884
7,0.297654399036,0.383317692992
8,0.303164003602,0.389478006702
9,0.301878027647,0.388313150471
10,0.322169106892,0.401941517007
11,0.306270187207,0.389182817082
12,0.310001956707,0.392887734045
13,0.335351480378,0.410281905125
14,0.327795965859,0.403438467093
15,0.3291484138,0.405232026951
16,0.318047604684,0.396049725015
17,0.339813899328,0.411602064577
18,0.358686862891,0.42277146392
19,0.367529477898,0.427954625579
20,0.338627352653,0.409712757584
21,0.34946615131,0.415643344906
22,0.362486020935,0.423956234232
23,0.359887497421,0.423488924768
24,0.349395086982,0.416415678705
25,0.357883991116,0.422604146956
26,0.375340329775,0.433809230166
27,0.369200375238,0.429040519534
28,0.370188307321,0.427553506758
29,0.396027884598,0.444992461673
30,0.385718896602,0.438975146345
31,0.376636065745,0.431505131705
32,0.42023168738,0.458297040097
33,0.378055299808,0.431696653632
34,0.396565042815,0.443348278569
35,0.391642573124,0.440489858113
36,0.399654967531,0.445864407757
37,0.386581961691,0.435824274095
38,0.395213650221,0.442904132385
39,0.396326497793,0.443536228588
40,0.443143943204,0.471504747668
41,0.411692261386,0.451647405443
42,0.41288078769,0.452074660625
43,0.400804610504,0.44523093112
44,0.397030075028,0.443081137077
45,0.40327181741,0.446418387943
46,0.392681118424,0.441280661837
47,0.408464498013,0.449459774042
48,0.390641264042,0.439969002931
49,0.397953260634,0.443091969771
50,0.383991024619,0.43399118676
51,0.43444270644,0.465211251633
52,0.391055654618,0.438227307397
53,0.447195617856,0.472063189431
54,0.434802268,0.465311343656
55,0.429332754831,0.463435819955
56,0.413781830363,0.454689327837
57,0.429514615343,0.462487820515
58,0.410779824842,0.449283546881
59,0.4356298835,0.466363509512
60,0.458058890832,0.477569869866
61,0.456072359305,0.478850222286
62,0.458216275201,0.47991748297
63,0.451436483059,0.47650990822
64,0.454754999197,0.476199484375
65,0.43754611164,0.466479088678
66,0.49443899139,0.497901996715
67,0.465237587989,0.482426390981
68,0.479513651187,0.49076109589
69,0.470891145747,0.486440498774
70,0.46810730252,0.484015357665
71,0.502541732527,0.50449883181
72,0.442131417718,0.470712861219
73,0.442491890471,0.470991399162
