epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.748363,0.700110,0.965058,0.117570,0.478996,0.429372,0.992481,0.119594,0.429330,0.460823
1,0.705572,0.658176,0.947908,0.142463,0.456950,0.409353,0.951927,0.163262,0.409495,0.446203
2,0.692109,0.645873,0.924715,0.154809,0.447486,0.401295,0.923812,0.161227,0.401351,0.440038
3,0.669326,0.624202,0.902479,0.158723,0.439657,0.394669,0.899760,0.163835,0.395158,0.434664
4,0.657626,0.613469,0.883138,0.161531,0.433236,0.389343,0.877859,0.166120,0.389471,0.431001
5,0.645798,0.602584,0.864287,0.166545,0.430025,0.387346,0.853575,0.171728,0.387560,0.428872
6,0.637522,0.595199,0.846444,0.171928,0.428664,0.386914,0.834986,0.174002,0.387144,0.427887
7,0.631174,0.589606,0.831368,0.174276,0.430452,0.389162,0.825801,0.167195,0.389190,0.428829
8,0.628352,0.587405,0.818931,0.175028,0.426480,0.386551,0.798590,0.174325,0.386591,0.426758
9,0.620406,0.580059,0.806931,0.175656,0.426927,0.387315,0.792243,0.172424,0.387134,0.426578
10,0.618816,0.579049,0.795323,0.177985,0.421660,0.382902,0.775162,0.174449,0.382828,0.424456
11,0.614387,0.575100,0.785745,0.179337,0.422588,0.384183,0.768103,0.176617,0.384228,0.424671
12,0.608654,0.569786,0.777363,0.181229,0.420317,0.382561,0.755130,0.178526,0.382632,0.423929
13,0.604851,0.566299,0.771047,0.182318,0.420412,0.383020,0.747833,0.178508,0.383105,0.423829
14,0.602646,0.564390,0.765114,0.182215,0.418490,0.381452,0.740747,0.179194,0.381542,0.423460
15,0.602309,0.564375,0.758685,0.181803,0.421938,0.385067,0.737429,0.174707,0.385068,0.424341
16,0.601890,0.564253,0.752737,0.182535,0.418368,0.381956,0.728230,0.178438,0.381893,0.422852
