step,mae,mse
0,0.144466,0.052203
1,0.172059,0.072695
2,0.192663,0.091171
3,0.210970,0.108684
4,0.227047,0.125899
5,0.240984,0.142229
6,0.252856,0.157292
7,0.263069,0.171711
8,0.273030,0.185747
9,0.281803,0.198227
10,0.290129,0.210682
11,0.297294,0.221978
12,0.305376,0.234462
13,0.312719,0.246219
14,0.319510,0.257634
15,0.325266,0.268581
16,0.331056,0.278969
17,0.336025,0.287482
18,0.339796,0.294862
19,0.343985,0.301450
20,0.347472,0.308189
21,0.351210,0.314351
22,0.353939,0.318797
23,0.355975,0.322128
24,0.358082,0.326237
25,0.360603,0.330500
26,0.362526,0.333385
27,0.363639,0.335830
28,0.365077,0.338803
29,0.366383,0.340946
30,0.367566,0.343246
31,0.368225,0.344737
32,0.368236,0.345947
33,0.368941,0.347562
34,0.369483,0.348092
35,0.369796,0.348712
36,0.369958,0.349354
37,0.370151,0.349832
38,0.369816,0.349556
39,0.370366,0.350369
40,0.370298,0.350322
41,0.371272,0.351558
42,0.370870,0.351104
43,0.370931,0.350999
44,0.371342,0.352174
45,0.371824,0.352892
46,0.371398,0.352382
47,0.371024,0.351527
48,0.371206,0.352088
49,0.371501,0.352954
50,0.370303,0.351165
51,0.370795,0.351767
52,0.370263,0.351807
53,0.370572,0.351687
54,0.370121,0.350911
55,0.370194,0.351234
56,0.369771,0.351188
57,0.369925,0.350908
58,0.369577,0.350380
59,0.369344,0.350230
60,0.369296,0.350037
61,0.369579,0.350364
62,0.369825,0.349621
63,0.369233,0.349276
64,0.369385,0.349706
65,0.370311,0.350343
66,0.369794,0.349239
67,0.369055,0.348961
68,0.368775,0.348806
69,0.369790,0.349346
70,0.369483,0.348857
71,0.369349,0.348501
72,0.369095,0.347891
73,0.369745,0.348496
74,0.369130,0.347291
75,0.369162,0.346986
76,0.368911,0.346948
77,0.369186,0.346309
78,0.368866,0.345548
79,0.368739,0.345555
80,0.368934,0.345760
81,0.369135,0.345262
82,0.368875,0.344416
83,0.368119,0.344392
84,0.368149,0.344069
85,0.367589,0.343322
86,0.366874,0.342546
87,0.366366,0.341685
88,0.366091,0.342196
89,0.365818,0.341993
90,0.365276,0.340920
91,0.364646,0.340702
92,0.364080,0.340482
93,0.363093,0.339734
94,0.361933,0.338745
95,0.361685,0.339594
96,0.364034,0.341853
97,0.368423,0.347881
98,0.372610,0.353125
99,0.376219,0.357422
100,0.379168,0.361878
101,0.381807,0.367141
102,0.384447,0.372686
103,0.386589,0.377735
104,0.388404,0.380769
105,0.390122,0.385054
106,0.392656,0.390007
107,0.393883,0.392849
108,0.395407,0.397085
109,0.397081,0.401145
110,0.399100,0.404252
111,0.400157,0.407856
112,0.401205,0.411180
113,0.402105,0.413612
114,0.403469,0.416473
115,0.404340,0.418739
116,0.404917,0.420513
117,0.405587,0.422462
118,0.406334,0.424284
119,0.406993,0.424701
120,0.406861,0.425719
121,0.407642,0.426718
122,0.408149,0.427096
123,0.408442,0.427589
124,0.408106,0.428067
125,0.408497,0.428115
126,0.408619,0.428429
127,0.408986,0.429380
128,0.408049,0.428936
129,0.408928,0.429130
130,0.409226,0.429428
131,0.409005,0.429510
132,0.408188,0.429432
133,0.408753,0.429875
134,0.408884,0.429800
135,0.409151,0.430647
136,0.407873,0.429399
137,0.408555,0.429756
138,0.408782,0.429976
139,0.408270,0.429843
140,0.406883,0.428435
141,0.407302,0.428680
142,0.406961,0.428185
143,0.406983,0.428002
144,0.406072,0.427285
145,0.406392,0.426807
146,0.406047,0.425878
147,0.405449,0.425233
148,0.404333,0.424142
149,0.405022,0.424026
150,0.404733,0.423968
151,0.404287,0.423081
152,0.403130,0.422081
153,0.403833,0.422794
154,0.403801,0.422267
155,0.403174,0.422019
156,0.402726,0.422166
157,0.403290,0.422583
158,0.403726,0.423123
159,0.403779,0.423914
160,0.403371,0.423299
161,0.403809,0.423994
162,0.404261,0.424752
163,0.404093,0.423940
164,0.403752,0.424609
165,0.404063,0.425404
166,0.404094,0.425484
167,0.404243,0.424829
168,0.403892,0.424654
169,0.404478,0.424983
170,0.404572,0.425099
171,0.404803,0.424628
172,0.404096,0.423784
173,0.403946,0.422911
174,0.404008,0.422833
175,0.404452,0.422691
176,0.403595,0.420552
177,0.403390,0.420121
178,0.402921,0.418895
179,0.402902,0.417530
180,0.402106,0.415495
181,0.402051,0.414754
182,0.401348,0.413361
183,0.400724,0.411452
184,0.400052,0.409096
185,0.399477,0.408928
186,0.399470,0.408498
187,0.397691,0.404957
188,0.396527,0.403488
189,0.396555,0.403068
190,0.394610,0.400417
191,0.393103,0.397782
192,0.394468,0.396383
193,0.397644,0.399382
194,0.400279,0.401678
195,0.402784,0.402667
196,0.405630,0.406985
197,0.407660,0.408027
198,0.409116,0.409281
199,0.410815,0.410915
200,0.412314,0.413070
201,0.413248,0.414113
202,0.414510,0.416171
203,0.415809,0.417952
204,0.416619,0.419330
205,0.417200,0.421265
206,0.419681,0.425432
207,0.420165,0.426982
208,0.420538,0.428851
209,0.420766,0.429912
210,0.421919,0.431488
211,0.422937,0.433774
212,0.423708,0.435370
213,0.424073,0.436134
214,0.425047,0.437760
215,0.425374,0.438507
216,0.426199,0.439941
217,0.425610,0.440259
218,0.426385,0.440619
219,0.426987,0.442015
220,0.427171,0.442190
221,0.426783,0.442590
222,0.427449,0.443309
223,0.428195,0.444402
224,0.428337,0.445038
225,0.428267,0.445282
226,0.428826,0.446105
227,0.428879,0.446222
228,0.429635,0.447314
229,0.429548,0.448096
230,0.429478,0.447764
231,0.429892,0.448547
232,0.430023,0.449293
233,0.430375,0.450430
234,0.430140,0.449692
235,0.430644,0.450846
236,0.430555,0.450256
237,0.430286,0.450532
238,0.429983,0.449710
239,0.430985,0.451183
240,0.430565,0.451333
241,0.430510,0.451121
242,0.430404,0.450537
243,0.430018,0.450059
244,0.430094,0.449935
245,0.429758,0.449713
246,0.429465,0.448856
247,0.428865,0.448938
248,0.428769,0.447809
249,0.428518,0.448500
250,0.427993,0.447698
251,0.427455,0.446792
252,0.427576,0.446180
253,0.427193,0.446391
254,0.426892,0.445515
255,0.426548,0.445265
256,0.426548,0.444745
257,0.426532,0.444703
258,0.426302,0.444348
259,0.426426,0.444959
260,0.426300,0.444419
261,0.425782,0.443672
262,0.425601,0.443599
263,0.425746,0.443933
264,0.425026,0.442580
265,0.424745,0.442171
266,0.424453,0.441643
267,0.424325,0.441461
268,0.423983,0.440237
269,0.423067,0.438573
270,0.423135,0.438553
271,0.422278,0.437444
272,0.422572,0.437039
273,0.422548,0.436475
274,0.421524,0.434380
275,0.420984,0.433383
276,0.420571,0.431983
277,0.420611,0.431506
278,0.419486,0.429345
279,0.418626,0.428311
280,0.418667,0.427991
281,0.418439,0.427694
282,0.417683,0.426369
283,0.416778,0.424618
284,0.415997,0.423688
285,0.414370,0.421349
286,0.412321,0.418663
287,0.411375,0.418863
288,0.411634,0.420134
289,0.413876,0.423925
290,0.415880,0.427725
291,0.418102,0.430463
292,0.420253,0.434848
293,0.422568,0.438635
294,0.423686,0.440605
295,0.425409,0.444700
296,0.426466,0.447146
297,0.427726,0.448930
298,0.428546,0.451260
299,0.429763,0.453264
300,0.430736,0.456100
301,0.431879,0.459646
302,0.433241,0.461802
303,0.434956,0.465178
304,0.435389,0.467523
305,0.435507,0.468601
306,0.436543,0.470814
