epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.699261,0.603781,0.954802,0.122593,0.422986,0.328027,0.949591,0.153668,0.330467,0.401784
1,0.648735,0.556978,0.917570,0.133461,0.400065,0.308974,0.910908,0.158277,0.312666,0.388452
2,0.624434,0.535741,0.886936,0.138332,0.392675,0.304914,0.877612,0.159944,0.306710,0.383149
3,0.608720,0.522931,0.857887,0.143375,0.384742,0.300613,0.841287,0.166077,0.302643,0.379428
4,0.594608,0.511722,0.828863,0.146414,0.391130,0.310288,0.808419,0.167157,0.301098,0.378514
5,0.584887,0.504529,0.803583,0.148937,0.374917,0.296609,0.783080,0.167193,0.299592,0.377052
6,0.575534,0.497591,0.779429,0.152131,0.373864,0.298139,0.757255,0.173737,0.299185,0.375857
7,0.567499,0.491667,0.758328,0.155286,0.368347,0.295650,0.726967,0.176531,0.295800,0.373941
8,0.560191,0.486356,0.738350,0.158388,0.375365,0.304532,0.708320,0.177420,0.301086,0.376412
9,0.553384,0.481193,0.721906,0.161560,0.368933,0.300390,0.685430,0.181451,0.299264,0.375333
