loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.444455, 0.292776, 0.292249, 0.268743, 0.291754, 0.292249, 11369.60 M Ops, 213.74 M Ops, 1313.19 M Ops, 6.8045 M, 0.4741 %, 6233.05 uJ, 0.575758, 0.121212, 0.318182, 0.153846
