epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.252477,1.387436,0.037853,1.249986,1.385965,0.026174,0.220532,0.220921,0.216727,0.238354
1,1.252619,1.389263,0.022816,1.260627,1.399030,0.014998,0.254753,0.255245,0.216234,0.194588
2,1.240656,1.377102,0.012639,1.244043,1.381025,0.011209,0.250951,0.252681,0.185057,0.212489
3,1.249129,1.386769,0.010375,1.241439,1.378481,0.008065,0.285171,0.285664,0.188361,0.146827
4,1.252829,1.391066,0.008702,1.247599,1.385428,0.007136,0.296578,0.296911,0.193616,0.153812
5,1.256913,1.395710,0.007733,1.256181,1.395056,0.006312,0.269962,0.270105,0.183097,0.176626
6,1.261506,1.400914,0.006829,1.259693,1.399011,0.005833,0.281369,0.281527,0.182214,0.151660
7,1.254916,1.393556,0.007161,1.253585,1.392284,0.005291,0.281369,0.281527,0.190622,0.218344
8,1.241171,1.378369,0.006396,1.252543,1.391166,0.004944,0.300380,0.300641,0.219789,0.408369
9,1.232623,1.369007,0.005172,1.259342,1.398725,0.004900,0.292776,0.293007,0.197957,0.283529
10,1.225101,1.360745,0.004304,1.253169,1.391897,0.004623,0.304182,0.304254,0.242171,0.332797
11,1.219304,1.354326,0.004106,1.256977,1.396260,0.003437,0.315589,0.315501,0.275774,0.352033
12,1.206345,1.339981,0.003617,1.254455,1.393473,0.003292,0.315589,0.315443,0.273680,0.338733
13,1.197285,1.329965,0.003164,1.257178,1.396621,0.002190,0.288973,0.288928,0.266719,0.311538
14,1.185706,1.317131,0.002881,1.257349,1.396810,0.002195,0.300380,0.300583,0.255089,0.306997
15,1.179800,1.310580,0.002781,1.266189,1.406645,0.002080,0.273764,0.273427,0.254221,0.285989
16,1.165983,1.295258,0.002512,1.278180,1.419879,0.002887,0.288973,0.288520,0.270608,0.310800
17,1.158226,1.286654,0.002381,1.269965,1.410846,0.002037,0.300380,0.299825,0.256683,0.329575
18,1.155228,1.283303,0.002560,1.267596,1.408229,0.001903,0.285171,0.284324,0.238232,0.306294
19,1.140056,1.266355,0.003368,1.272098,1.412999,0.003989,0.266160,0.265385,0.222404,0.296722
20,1.126607,1.251307,0.004310,1.274041,1.415236,0.003280,0.250951,0.250117,0.209654,0.242829
21,1.121099,1.245218,0.004034,1.274275,1.415546,0.002836,0.277567,0.276923,0.245753,0.278481
22,1.103251,1.225432,0.003621,1.305668,1.450401,0.003075,0.285171,0.284615,0.265024,0.289229
23,1.087897,1.208455,0.002873,1.298072,1.442091,0.001908,0.285171,0.284557,0.263543,0.291266
24,1.076274,1.195591,0.002417,1.290625,1.433843,0.001659,0.285171,0.284557,0.257591,0.285387
25,1.064404,1.182422,0.002246,1.289873,1.433012,0.001622,0.292776,0.292133,0.263013,0.297751
26,1.054485,1.171416,0.002102,1.297309,1.441285,0.001524,0.288973,0.288345,0.261534,0.282822
27,1.046666,1.162735,0.002048,1.296595,1.440494,0.001499,0.288973,0.288403,0.262460,0.284430
28,1.041675,1.157198,0.001972,1.299637,1.443878,0.001472,0.288973,0.288403,0.262755,0.282978
29,1.039029,1.154261,0.001942,1.300156,1.444455,0.001465,0.292776,0.292249,0.268743,0.291754
