step,mae,mse
0,0.148171,0.054621
1,0.175096,0.076047
2,0.196265,0.096075
3,0.214442,0.114862
4,0.230371,0.133057
5,0.243979,0.149270
6,0.255797,0.165514
7,0.265650,0.179710
8,0.275284,0.193367
9,0.284719,0.207163
10,0.292313,0.218692
11,0.298841,0.229833
12,0.306710,0.242418
13,0.314060,0.254177
14,0.319760,0.264569
15,0.325014,0.274390
16,0.330268,0.283987
17,0.334012,0.291345
18,0.337163,0.297679
19,0.339756,0.303142
20,0.341753,0.307556
21,0.344597,0.312863
22,0.346222,0.316905
23,0.347744,0.320720
24,0.349200,0.324360
25,0.351111,0.327895
26,0.351993,0.329772
27,0.352945,0.332212
28,0.353889,0.334680
29,0.355200,0.336939
30,0.355412,0.338549
31,0.356296,0.340549
32,0.356320,0.341875
33,0.357248,0.342660
34,0.357147,0.344346
35,0.357513,0.344685
36,0.358144,0.345281
37,0.358582,0.345535
38,0.358635,0.346318
39,0.358841,0.346145
40,0.359283,0.347193
41,0.359526,0.346412
42,0.359547,0.346601
43,0.359836,0.347100
44,0.360362,0.347265
45,0.360555,0.348433
46,0.360445,0.348284
47,0.361091,0.348428
48,0.360933,0.348445
49,0.361238,0.348557
50,0.361306,0.349317
51,0.361468,0.349061
52,0.361450,0.348953
53,0.362224,0.349730
54,0.361961,0.349131
55,0.362397,0.350138
56,0.362118,0.350182
57,0.362190,0.351366
58,0.361855,0.350364
59,0.361866,0.350379
60,0.362214,0.352444
61,0.362000,0.351808
62,0.361885,0.351485
63,0.362075,0.350860
64,0.361976,0.351145
65,0.362266,0.351435
66,0.362400,0.351268
67,0.362448,0.351334
68,0.361941,0.351514
69,0.361779,0.352311
70,0.361479,0.351601
71,0.361434,0.350874
72,0.361044,0.350535
73,0.361025,0.350458
74,0.360867,0.351064
75,0.360959,0.350781
76,0.361069,0.350553
77,0.360833,0.350458
78,0.360658,0.350725
79,0.360897,0.350987
80,0.360859,0.350648
81,0.360432,0.349844
82,0.360034,0.349148
83,0.359447,0.347266
84,0.359404,0.347281
85,0.359043,0.346958
86,0.358892,0.346211
87,0.359107,0.346165
88,0.358721,0.346411
89,0.358408,0.345699
90,0.357544,0.343625
91,0.357332,0.343313
92,0.356480,0.342559
93,0.354970,0.340887
94,0.354511,0.340958
95,0.354578,0.341743
96,0.356939,0.344284
97,0.361548,0.349906
98,0.365436,0.354735
99,0.369554,0.360559
100,0.373150,0.366363
101,0.375697,0.370445
102,0.377990,0.374517
103,0.380071,0.378149
104,0.382407,0.382446
105,0.384186,0.385555
106,0.385842,0.388706
107,0.386987,0.390791
108,0.388838,0.394631
109,0.389969,0.397832
110,0.391045,0.400682
111,0.391747,0.403114
112,0.392819,0.406046
113,0.393577,0.408936
114,0.394147,0.411087
115,0.394442,0.412403
116,0.394829,0.414420
117,0.395354,0.416678
118,0.395793,0.418201
119,0.395905,0.418903
120,0.396236,0.419730
121,0.396524,0.420729
122,0.396571,0.421059
123,0.396514,0.421362
124,0.396665,0.422539
125,0.396940,0.423598
126,0.396673,0.423911
127,0.396621,0.423732
128,0.396988,0.424880
129,0.396973,0.425220
130,0.397183,0.425831
131,0.397369,0.425547
132,0.397395,0.425866
133,0.397462,0.426485
134,0.397263,0.426640
135,0.397325,0.425959
136,0.397844,0.427987
137,0.397725,0.427834
138,0.397826,0.428247
139,0.397831,0.427918
140,0.397963,0.428514
141,0.397953,0.429568
142,0.397956,0.429128
143,0.398254,0.429396
144,0.398355,0.430035
145,0.398228,0.430115
146,0.398226,0.430457
147,0.398068,0.429135
148,0.397929,0.429096
149,0.398421,0.429531
150,0.397952,0.429469
151,0.397514,0.427857
152,0.397668,0.428806
153,0.398032,0.430046
154,0.397489,0.429328
155,0.397258,0.428329
156,0.397157,0.428453
157,0.397307,0.429612
158,0.396811,0.429278
159,0.396991,0.429048
160,0.397028,0.427548
161,0.397148,0.429502
162,0.397194,0.429924
163,0.396877,0.427986
164,0.396774,0.427830
165,0.396619,0.428441
166,0.396211,0.427332
167,0.396123,0.425595
168,0.396105,0.425425
169,0.395586,0.424816
170,0.395551,0.424959
171,0.395452,0.424634
172,0.395361,0.423751
173,0.395470,0.423379
174,0.394789,0.422188
175,0.394789,0.421364
176,0.394590,0.420359
177,0.393965,0.418889
178,0.393489,0.417098
179,0.393500,0.416399
180,0.393105,0.415616
181,0.393041,0.414543
182,0.392328,0.412349
183,0.392142,0.412220
184,0.392101,0.411636
185,0.391620,0.409434
186,0.391074,0.408836
187,0.390684,0.408709
188,0.390067,0.406016
189,0.388903,0.404576
190,0.387567,0.403343
191,0.387153,0.401896
