step,mae,mse
0,0.232301,0.125407
1,0.277537,0.181266
2,0.305548,0.223983
3,0.327583,0.257565
4,0.341430,0.282145
5,0.349905,0.300409
6,0.353839,0.311118
7,0.354032,0.310526
8,0.362499,0.319079
9,0.360003,0.315235
10,0.357929,0.313893
11,0.357572,0.314280
12,0.359709,0.313088
13,0.361364,0.316843
14,0.360534,0.314662
15,0.367007,0.325220
16,0.360223,0.314975
17,0.358514,0.314432
18,0.359031,0.318824
19,0.358728,0.321214
20,0.357104,0.311478
21,0.364971,0.329534
22,0.362728,0.328453
23,0.356938,0.315532
24,0.365359,0.329956
25,0.378785,0.349287
26,0.381834,0.354963
27,0.381290,0.358224
28,0.385757,0.363124
29,0.389768,0.367783
30,0.388623,0.370257
31,0.386251,0.367309
32,0.391706,0.375762
33,0.389315,0.369746
34,0.387166,0.369353
35,0.384831,0.363996
36,0.383721,0.359767
37,0.386527,0.364796
38,0.387176,0.368443
39,0.388654,0.371004
40,0.388681,0.365973
41,0.387769,0.370580
42,0.390677,0.381159
43,0.390594,0.377748
44,0.387968,0.364205
45,0.390619,0.375029
46,0.401871,0.399311
47,0.388951,0.377211
48,0.392371,0.382739
49,0.403258,0.404902
50,0.410581,0.411612
51,0.407059,0.408702
52,0.406439,0.406937
53,0.421845,0.430239
54,0.427922,0.449419
55,0.412392,0.421646
56,0.410335,0.414738
57,0.411074,0.418963
58,0.410654,0.422460
59,0.415134,0.433338
60,0.415041,0.431492
61,0.414441,0.429656
62,0.412295,0.422650
63,0.414524,0.430315
64,0.414745,0.422965
65,0.416173,0.436139
66,0.417466,0.444261
67,0.414286,0.435231
68,0.416743,0.436991
69,0.417827,0.441694
70,0.414270,0.437117
71,0.412742,0.431005
72,0.415983,0.438145
73,0.424763,0.452594
74,0.425891,0.452601
75,0.424991,0.456199
76,0.422945,0.447155
77,0.429831,0.459073
78,0.429973,0.462233
79,0.428004,0.459938
80,0.434902,0.461709
81,0.427648,0.452416
82,0.425713,0.449885
83,0.426068,0.445848
84,0.427477,0.451007
85,0.426999,0.451760
86,0.426013,0.457032
87,0.425637,0.456077
88,0.429369,0.459107
89,0.433680,0.472366
90,0.432510,0.469649
91,0.434424,0.475135
92,0.428634,0.455956
93,0.427687,0.453082
94,0.425480,0.452809
95,0.425482,0.455147
96,0.425993,0.451553
97,0.429067,0.451781
98,0.434780,0.465847
99,0.430079,0.460837
100,0.432480,0.466461
101,0.438663,0.474071
102,0.436716,0.473180
103,0.440889,0.483275
104,0.432998,0.460415
105,0.440716,0.480454
106,0.433790,0.461975
107,0.432222,0.457507
108,0.433326,0.457633
109,0.434661,0.466566
110,0.434095,0.463365
111,0.439568,0.485482
112,0.439920,0.485005
113,0.444079,0.498657
114,0.437536,0.480846
115,0.442298,0.487304
116,0.433921,0.465230
117,0.441309,0.484033
118,0.439974,0.478725
119,0.429898,0.458465
120,0.433029,0.459712
121,0.438776,0.468416
122,0.442364,0.471610
123,0.444097,0.471878
124,0.443910,0.467004
125,0.443282,0.472023
126,0.439328,0.471231
127,0.442219,0.477240
128,0.441536,0.471461
129,0.442554,0.473154
130,0.444221,0.476066
131,0.446969,0.483998
132,0.446198,0.485560
133,0.446919,0.491208
134,0.449007,0.487953
135,0.447516,0.492244
136,0.447803,0.485522
137,0.448512,0.484222
138,0.448995,0.492331
139,0.449825,0.492242
140,0.451513,0.489410
141,0.447154,0.483621
142,0.452939,0.500821
143,0.451599,0.495311
144,0.452352,0.498418
145,0.451972,0.495104
146,0.452533,0.495071
147,0.453673,0.493967
148,0.459735,0.496210
149,0.460415,0.503665
150,0.456737,0.504727
151,0.458481,0.496310
152,0.456833,0.495555
153,0.455673,0.493453
154,0.455955,0.495294
155,0.459681,0.496982
156,0.456440,0.496235
157,0.457190,0.500206
158,0.456910,0.506251
159,0.456559,0.507699
160,0.461146,0.516829
161,0.459213,0.507898
162,0.460340,0.512678
163,0.460982,0.515310
164,0.462703,0.504522
165,0.462135,0.506990
166,0.460671,0.508083
167,0.458788,0.507131
168,0.465623,0.512950
169,0.463421,0.516713
170,0.467634,0.526685
171,0.466338,0.522369
172,0.467776,0.518808
173,0.468519,0.521743
174,0.466237,0.523658
175,0.470577,0.534367
176,0.470175,0.525046
177,0.468639,0.522806
178,0.467832,0.523461
179,0.468624,0.523875
180,0.469327,0.522079
181,0.466509,0.517230
182,0.465042,0.522004
183,0.464721,0.513931
184,0.467871,0.522728
185,0.470248,0.524215
186,0.468529,0.532686
187,0.468030,0.531501
188,0.465567,0.516102
189,0.468559,0.521526
190,0.467299,0.516246
191,0.465948,0.517036
