loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.434060, 0.785366, 0.667971, 0.686806, 0.749648, 0.667971, 5560.21 M Ops, 77.00 M Ops, 2323.74 M Ops, 5.4456 M, 0.4895 %, 10758.51 uJ, 0.932432, 0.403509
