epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.626735,0.693897,0.022279,0.623518,0.692351,0.004024,0.668293,0.549135,0.550323,0.559503
1,0.618551,0.685450,0.016455,0.641869,0.712417,0.006940,0.624390,0.610420,0.586574,0.591020
2,0.610653,0.677251,0.011272,0.637537,0.707282,0.009833,0.658537,0.612494,0.602449,0.599748
3,0.595764,0.661166,0.007147,0.621284,0.689452,0.007774,0.692683,0.619962,0.619307,0.618696
4,0.575228,0.638465,0.006088,0.591155,0.656306,0.004794,0.726829,0.622037,0.629677,0.647789
5,0.545824,0.605886,0.005265,0.571480,0.634623,0.003196,0.736585,0.596432,0.602713,0.659385
6,0.521423,0.578821,0.004838,0.567537,0.630368,0.002051,0.717073,0.502015,0.433810,0.528053
7,0.499803,0.554869,0.004209,0.589783,0.655099,0.001940,0.726829,0.541133,0.517647,0.639022
8,0.497919,0.552762,0.004338,0.522272,0.580118,0.001652,0.717073,0.496622,0.417614,0.360294
9,0.470669,0.522490,0.004280,0.495018,0.549845,0.001579,0.726829,0.524953,0.481575,0.651876
10,0.443642,0.492508,0.003848,0.498096,0.553289,0.001356,0.726829,0.508772,0.437696,0.862745
11,0.427207,0.474280,0.003555,0.467066,0.518835,0.001139,0.746341,0.565434,0.552101,0.721154
12,0.410534,0.455782,0.003302,0.460068,0.511063,0.001115,0.741463,0.572843,0.567562,0.682561
13,0.382350,0.424490,0.003093,0.462755,0.514066,0.000953,0.746341,0.565434,0.552101,0.721154
14,0.370122,0.410915,0.002981,0.447282,0.496883,0.000875,0.741463,0.578236,0.576265,0.678378
15,0.359117,0.398706,0.002811,0.441872,0.490880,0.000796,0.760976,0.618717,0.629896,0.715191
16,0.349069,0.387553,0.002719,0.439534,0.488291,0.000724,0.760976,0.618717,0.629896,0.715191
17,0.334601,0.371498,0.002534,0.436499,0.484926,0.000649,0.760976,0.624111,0.636380,0.711259
18,0.321953,0.357461,0.002385,0.427833,0.475303,0.000607,0.756098,0.615339,0.625694,0.702455
19,0.312091,0.346529,0.002156,0.418290,0.464703,0.000572,0.765854,0.632883,0.646856,0.719632
20,0.302147,0.335493,0.002030,0.410043,0.455548,0.000506,0.765854,0.643670,0.658333,0.713531
21,0.294827,0.327375,0.001897,0.411075,0.456695,0.000491,0.775610,0.650427,0.667208,0.735261
22,0.286670,0.318327,0.001755,0.396492,0.440494,0.000476,0.785366,0.678758,0.696337,0.742600
23,0.281351,0.312428,0.001659,0.427053,0.474451,0.000465,0.780488,0.659199,0.677098,0.742594
24,0.279469,0.310344,0.001591,0.393295,0.436948,0.000420,0.785366,0.667971,0.686806,0.749648
25,0.270545,0.300438,0.001503,0.398152,0.442344,0.000422,0.795122,0.685514,0.705701,0.763025
26,0.263482,0.292598,0.001436,0.394252,0.438013,0.000403,0.795122,0.685514,0.705701,0.763025
27,0.257140,0.285560,0.001362,0.430143,0.477893,0.000396,0.780488,0.664592,0.682214,0.738820
28,0.251009,0.278753,0.001312,0.382732,0.425217,0.000371,0.780488,0.648412,0.666063,0.752623
29,0.248005,0.275419,0.001279,0.390113,0.433419,0.000361,0.775610,0.645033,0.661570,0.739714
30,0.247829,0.275229,0.001231,0.387680,0.430716,0.000356,0.790244,0.676743,0.696338,0.756450
31,0.241156,0.267819,0.001188,0.399123,0.443430,0.000360,0.790244,0.682136,0.700994,0.752548
32,0.233748,0.259591,0.001157,0.422357,0.469247,0.000348,0.775610,0.661214,0.677673,0.728571
33,0.229948,0.255372,0.001132,0.386354,0.429244,0.000346,0.770732,0.636261,0.651222,0.731941
34,0.226004,0.250993,0.001107,0.389059,0.432250,0.000343,0.785366,0.667971,0.686806,0.749648
35,0.222171,0.246737,0.001079,0.388326,0.431437,0.000334,0.790244,0.671349,0.691449,0.761109
36,0.219018,0.243235,0.001059,0.391931,0.435441,0.000337,0.780488,0.659199,0.677098,0.742594
37,0.215642,0.239486,0.001049,0.392379,0.435939,0.000337,0.775610,0.655820,0.672569,0.731589
38,0.212822,0.236354,0.001028,0.391482,0.434944,0.000333,0.790244,0.671349,0.691449,0.761109
39,0.210546,0.233828,0.001008,0.389707,0.432971,0.000327,0.790244,0.671349,0.691449,0.761109
40,0.208648,0.231720,0.000999,0.388587,0.431727,0.000325,0.785366,0.662577,0.681677,0.754264
41,0.207250,0.230168,0.000990,0.388692,0.431844,0.000322,0.785366,0.662577,0.681677,0.754264
42,0.206247,0.229053,0.000986,0.387501,0.430521,0.000321,0.785366,0.667971,0.686806,0.749648
43,0.205239,0.227934,0.000986,0.387346,0.430350,0.000319,0.785366,0.667971,0.686806,0.749648
44,0.204541,0.227159,0.000977,0.387018,0.429985,0.000319,0.785366,0.667971,0.686806,0.749648
45,0.204132,0.226706,0.000973,0.387558,0.430585,0.000319,0.790244,0.671349,0.691449,0.761109
46,0.203740,0.226269,0.000973,0.388862,0.432034,0.000318,0.785366,0.667971,0.686806,0.749648
47,0.203576,0.226088,0.000972,0.389727,0.432995,0.000319,0.785366,0.667971,0.686806,0.749648
48,0.203448,0.225946,0.000971,0.390414,0.433757,0.000322,0.785366,0.667971,0.686806,0.749648
49,0.203448,0.225946,0.000970,0.390686,0.434060,0.000322,0.785366,0.667971,0.686806,0.749648
