epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.265628,2.164395,1.012328,2.248796,2.161913,0.868828,0.127027,0.158831,0.117763,0.172981
1,1.641815,1.547317,0.944972,0.998975,0.900946,0.980290,0.859459,0.875504,0.841226,0.880651
2,0.990875,0.905931,0.849439,0.458218,0.374822,0.833968,0.948649,0.950693,0.944401,0.941066
3,0.772808,0.690056,0.827524,0.292369,0.213008,0.793607,0.967568,0.974358,0.969497,0.966659
4,0.671261,0.588467,0.827942,0.258787,0.174683,0.841043,0.983784,0.986371,0.983484,0.981214
5,0.623833,0.542695,0.811384,0.262008,0.183937,0.780708,0.989189,0.990158,0.988706,0.987388
6,0.596467,0.519022,0.774455,0.243144,0.167805,0.753386,0.986486,0.986327,0.984981,0.983989
7,0.584209,0.511097,0.731127,0.252756,0.177913,0.748429,0.981081,0.980281,0.979619,0.980098
8,0.574767,0.508733,0.660341,0.241859,0.177348,0.645107,0.983784,0.983802,0.981437,0.979597
9,0.567008,0.507484,0.595241,0.250617,0.192138,0.584786,0.981081,0.981428,0.979467,0.977885
10,0.562858,0.507745,0.551129,0.253685,0.199777,0.539082,0.975676,0.977453,0.976003,0.975119
11,0.554553,0.503960,0.505922,0.245790,0.194564,0.512267,0.978378,0.980627,0.978696,0.977188
12,0.547244,0.500209,0.470343,0.223996,0.173948,0.500483,0.978378,0.978059,0.976622,0.975862
13,0.537963,0.495750,0.422133,0.221054,0.172522,0.485323,0.983784,0.983153,0.982118,0.981324
14,0.534511,0.494906,0.396049,0.227181,0.181959,0.452224,0.981081,0.979321,0.978321,0.977915
15,0.528507,0.492048,0.364585,0.233215,0.189581,0.436341,0.978378,0.978059,0.976622,0.975862
16,0.523902,0.490727,0.331752,0.217676,0.176289,0.413870,0.983784,0.983153,0.982118,0.981324
17,0.519926,0.489237,0.306885,0.222872,0.183251,0.396213,0.981081,0.979321,0.978321,0.977915
18,0.515494,0.488034,0.274600,0.230510,0.190870,0.396398,0.978378,0.978059,0.976622,0.975862
19,0.513290,0.487386,0.259041,0.227660,0.188675,0.389844,0.981081,0.979321,0.978321,0.977915
20,0.510955,0.486950,0.240052,0.226731,0.187612,0.391194,0.978378,0.978059,0.976622,0.975862
21,0.508602,0.486759,0.218430,0.226565,0.189122,0.374426,0.978378,0.978059,0.976622,0.975862
22,0.506926,0.486618,0.203077,0.225443,0.188637,0.368063,0.978378,0.978059,0.976622,0.975862
23,0.505344,0.486502,0.188422,0.226129,0.189489,0.366407,0.981081,0.979321,0.978321,0.977915
24,0.504311,0.486418,0.178930,0.225322,0.188901,0.364214,0.978378,0.978059,0.976622,0.975862
25,0.503218,0.486358,0.168602,0.225620,0.189266,0.363535,0.978378,0.978059,0.976622,0.975862
26,0.502622,0.486316,0.163062,0.226273,0.189878,0.363941,0.978378,0.978059,0.976622,0.975862
27,0.502371,0.486294,0.160770,0.225664,0.189490,0.361745,0.978378,0.978059,0.976622,0.975862
28,0.502067,0.486274,0.157925,0.225915,0.189687,0.362278,0.978378,0.978059,0.976622,0.975862
29,0.501841,0.486264,0.155770,0.225843,0.189654,0.361890,0.978378,0.978059,0.976622,0.975862
