loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.289055, 0.290754, 0.338796, 266.35 M Ops, 32.81 M Ops, 7.47 M Ops, 0.2233 M, 0.3758 %, 63.86 uJ
