epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.651674,0.651674,0.584993,1.305071,1.305071,0.808937
1,0.551159,0.551159,0.536622,1.213470,1.213470,0.770916
2,0.522923,0.522923,0.524253,1.202089,1.202089,0.769477
3,0.509610,0.509610,0.518925,1.213277,1.213277,0.775245
4,0.501911,0.501911,0.515250,1.223161,1.223161,0.778635
5,0.495725,0.495725,0.511928,1.215004,1.215004,0.776848
