loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.386422, 0.281369, 0.281702, 0.189289, 0.225324, 0.281702, 525.92 M Ops, 53.23 M Ops, 85.18 M Ops, 0.0688 M, 0.3631 %, 439.75 uJ, 0.742424, 0.000000, 0.015152, 0.369231
