loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.433035,0.455574,0.426942,117.22 M Ops,15.45 M Ops,2.71 M Ops,0.5683 M,0.1992 %,26.37 uJ,0.535990,0.469333,0.587618
