epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.438307,0.438307,1.000799,0.040573,0.587162,0.587162,0.996648,0.046642,0.719684,0.558358
1,0.415821,0.415821,1.001531,0.045423,0.568125,0.568125,0.996567,0.047337,0.697935,0.549974
2,0.407685,0.407685,1.001499,0.049781,0.566345,0.566345,0.997192,0.051870,0.698623,0.549404
3,0.409043,0.409043,1.001710,0.053706,0.563435,0.563435,0.997262,0.057682,0.695974,0.548888
4,0.401634,0.401634,1.001434,0.056603,0.566903,0.566903,0.997470,0.061071,0.709066,0.553954
5,0.398691,0.398691,1.001901,0.059512,0.558221,0.558221,0.997147,0.064452,0.689402,0.545759
6,0.396399,0.396399,1.002247,0.062328,0.559026,0.559026,0.997157,0.063315,0.687041,0.545765
7,0.395028,0.395028,1.001691,0.064497,0.567151,0.567151,0.997133,0.064840,0.703312,0.556212
8,0.395031,0.395031,1.001763,0.064513,0.563039,0.563039,0.997260,0.067179,0.695182,0.550307
9,0.389018,0.389018,1.001704,0.066275,0.557811,0.557811,0.997187,0.067824,0.689504,0.546861
