epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.489848,0.489848,1.000000,0.695700,0.695700,0.000000,0.000000,1.045949,0.680378
1,0.461425,0.461425,1.000000,0.680909,0.680909,0.000000,0.000000,1.024220,0.669200
2,0.452697,0.452697,1.000000,0.685537,0.685537,0.000000,0.000000,1.026332,0.664697
3,0.446963,0.446963,1.000000,0.681174,0.681174,0.000000,0.000000,1.012933,0.660326
4,0.442924,0.442924,1.000000,0.671155,0.671155,0.000000,0.000000,1.014720,0.660090
5,0.439308,0.439308,1.000000,0.671310,0.671310,0.000000,0.000000,1.000817,0.653136
6,0.436382,0.436382,1.000000,0.663766,0.663766,0.000000,0.000000,0.994962,0.652810
7,0.434715,0.434715,1.000000,0.658851,0.658851,0.000000,0.000000,0.997173,0.654359
8,0.431952,0.431952,1.000000,0.684515,0.684515,0.000000,0.000000,1.025300,0.666013
9,0.430784,0.430784,1.000000,0.674603,0.674603,0.000000,0.000000,1.001239,0.652940
