loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.159939, 0.981081, 0.982539, 0.980257, 0.978493, 0.982539, 95.39 M Ops, 6.79 M Ops, 0.94 M Ops, 27.5077 M, 0.3731 %, 10.45 uJ, 1.000000, 1.000000, 0.977273, 0.954545, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
