loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.469692, 0.449151, 0.456394, 0.588380, 171.58 M Ops, 29.51 M Ops, 6.52 M Ops, 0.4768 M, 0.3914 %, 56.56 uJ
