loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.434868,0.408112,0.429263,120.87 M Ops,17.77 M Ops,4.03 M Ops,0.5468 M,0.2443 %,34.53 uJ,0.556473,0.521108,0.739270
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.434868,0.408112,0.429263,120.87 M Ops,17.77 M Ops,4.03 M Ops,0.5468 M,0.2443 %,34.53 uJ,0.556473,0.521108,0.739270
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.437499,0.413191,0.430059,128.81 M Ops,15.66 M Ops,4.27 M Ops,0.5489 M,0.2600 %,33.72 uJ,0.552394,0.518178,0.736025
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.439131,0.417943,0.432906,125.02 M Ops,14.42 M Ops,8.06 M Ops,0.5479 M,0.2761 %,50.04 uJ,0.560957,0.520415,0.732990
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.437230,0.412836,0.431053,128.81 M Ops,15.47 M Ops,4.27 M Ops,0.5489 M,0.2593 %,33.55 uJ,0.557872,0.521805,0.736252
