loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.143918, 0.137183, 0.233195, 0.864484, 17149.10 M Ops, 2910.39 M Ops, 795.05 M Ops, 0.4081 M, 0.4519 %, 6276.59 uJ
