epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,0.671349,0.669073,0.022767,0.667311,0.666950,0.003607,0.712195,0.493243,0.415954,0.359606
1,0.638731,0.636578,0.021540,0.628153,0.627668,0.004841,0.726829,0.546527,0.528271,0.637719
2,0.585183,0.583266,0.019165,0.590071,0.589409,0.006618,0.721951,0.575510,0.577014,0.628531
3,0.550025,0.548247,0.017777,0.563742,0.562953,0.007887,0.746341,0.619369,0.629861,0.677414
4,0.525033,0.523348,0.016858,0.537130,0.536309,0.008208,0.746341,0.613976,0.623800,0.678254
5,0.504077,0.502400,0.016769,0.518924,0.518111,0.008135,0.746341,0.608582,0.617428,0.679467
6,0.491931,0.490373,0.015578,0.504968,0.504157,0.008104,0.760976,0.607930,0.615855,0.726155
7,0.479417,0.477953,0.014643,0.506982,0.506308,0.006737,0.756098,0.599158,0.604186,0.716486
8,0.465120,0.463749,0.013707,0.504334,0.503795,0.005389,0.770732,0.603900,0.608349,0.789848
9,0.451473,0.450138,0.013346,0.504490,0.504058,0.004319,0.736585,0.537103,0.500090,0.725830
10,0.451266,0.449978,0.012883,0.497952,0.497555,0.003969,0.775610,0.623459,0.635851,0.769539
11,0.435120,0.433670,0.014506,0.490905,0.490451,0.004541,0.770732,0.620081,0.631535,0.751615
12,0.424205,0.422900,0.013054,0.503046,0.502614,0.004318,0.780488,0.610657,0.616727,0.849102
13,0.415748,0.414440,0.013080,0.506116,0.505665,0.004510,0.760976,0.602537,0.608245,0.733784
14,0.420677,0.419337,0.013405,0.494299,0.493795,0.005045,0.731707,0.576873,0.576907,0.649286
15,0.421078,0.419804,0.012744,0.487513,0.487093,0.004204,0.770732,0.614687,0.624235,0.761487
16,0.405476,0.404272,0.012036,0.490990,0.490623,0.003671,0.746341,0.581614,0.580050,0.694822
17,0.392307,0.391122,0.011856,0.500059,0.499695,0.003631,0.741463,0.567449,0.558351,0.688161
18,0.380706,0.379480,0.012261,0.500363,0.499987,0.003763,0.746341,0.576221,0.571268,0.701189
19,0.370454,0.369199,0.012544,0.485805,0.485408,0.003969,0.770732,0.630868,0.645002,0.737215
20,0.360566,0.359290,0.012753,0.479412,0.478989,0.004224,0.795122,0.674727,0.696146,0.773267
21,0.353121,0.351829,0.012919,0.468771,0.468310,0.004610,0.770732,0.636261,0.651222,0.731941
22,0.353377,0.352100,0.012778,0.457799,0.457350,0.004489,0.795122,0.653153,0.673864,0.808648
23,0.342557,0.341289,0.012680,0.463295,0.462840,0.004554,0.785366,0.662577,0.681677,0.754264
24,0.334187,0.332874,0.013134,0.465974,0.465494,0.004798,0.790244,0.682136,0.700994,0.752548
25,0.328288,0.326933,0.013546,0.464929,0.464422,0.005065,0.785366,0.673364,0.691687,0.745798
26,0.320209,0.318827,0.013822,0.457840,0.457301,0.005394,0.795122,0.685514,0.705701,0.763025
27,0.313209,0.311797,0.014115,0.461723,0.461152,0.005712,0.770732,0.657835,0.673179,0.718853
28,0.307459,0.306024,0.014345,0.451094,0.450490,0.006032,0.785366,0.673364,0.691687,0.745798
29,0.301542,0.300093,0.014490,0.451556,0.450925,0.006311,0.765854,0.659851,0.673567,0.708295
30,0.296545,0.295089,0.014553,0.446015,0.445359,0.006557,0.775610,0.666607,0.682534,0.726110
31,0.291614,0.290144,0.014693,0.451293,0.450622,0.006715,0.780488,0.675379,0.691729,0.733139
32,0.287584,0.286120,0.014639,0.441090,0.440405,0.006853,0.785366,0.678758,0.696337,0.742600
33,0.282670,0.281194,0.014768,0.452126,0.451421,0.007049,0.785366,0.684151,0.700770,0.739960
34,0.280134,0.278644,0.014900,0.441847,0.441133,0.007144,0.775610,0.666607,0.682534,0.726110
35,0.276329,0.274848,0.014807,0.447648,0.446928,0.007203,0.780488,0.686166,0.700380,0.729404
36,0.273401,0.271914,0.014873,0.436441,0.435712,0.007289,0.780488,0.675379,0.691729,0.733139
37,0.269878,0.268393,0.014853,0.438774,0.438038,0.007366,0.785366,0.684151,0.700770,0.739960
38,0.267401,0.265905,0.014962,0.442813,0.442065,0.007478,0.780488,0.680773,0.696156,0.731061
39,0.265053,0.263554,0.014990,0.439631,0.438875,0.007560,0.795122,0.696302,0.714371,0.755792
40,0.263505,0.262006,0.014994,0.440148,0.439388,0.007606,0.785366,0.694938,0.709032,0.736075
41,0.261859,0.260354,0.015047,0.440070,0.439304,0.007659,0.780488,0.686166,0.700380,0.729404
42,0.260597,0.259086,0.015109,0.438117,0.437349,0.007684,0.780488,0.686166,0.700380,0.729404
43,0.259619,0.258109,0.015100,0.438460,0.437688,0.007723,0.780488,0.686166,0.700380,0.729404
44,0.258852,0.257340,0.015118,0.438587,0.437811,0.007755,0.780488,0.686166,0.700380,0.729404
45,0.258264,0.256752,0.015117,0.437764,0.436986,0.007776,0.780488,0.686166,0.700380,0.729404
46,0.257906,0.256394,0.015113,0.437794,0.437013,0.007812,0.780488,0.686166,0.700380,0.729404
47,0.257631,0.256120,0.015113,0.436730,0.435949,0.007816,0.780488,0.686166,0.700380,0.729404
48,0.257490,0.255981,0.015091,0.436709,0.435926,0.007826,0.780488,0.686166,0.700380,0.729404
49,0.257368,0.255857,0.015104,0.436527,0.435743,0.007834,0.780488,0.686166,0.700380,0.729404
0,0.685271,0.682954,0.023166,0.685000,0.684637,0.003626,0.692683,0.560633,0.561921,0.584073
1,0.654169,0.651962,0.022065,0.646549,0.646046,0.005030,0.707317,0.581555,0.585914,0.610682
2,0.601514,0.599532,0.019814,0.604355,0.603653,0.007020,0.717073,0.604493,0.611133,0.631098
3,0.563199,0.561405,0.017934,0.575238,0.574411,0.008268,0.721951,0.613265,0.620481,0.639571
4,0.534826,0.533162,0.016641,0.548367,0.547521,0.008458,0.736585,0.612613,0.621616,0.659664
5,0.511104,0.509461,0.016433,0.531028,0.530196,0.008323,0.736585,0.601825,0.609331,0.659251
6,0.494497,0.492853,0.016433,0.523921,0.523085,0.008361,0.746341,0.597795,0.603659,0.683333
7,0.501242,0.499770,0.014713,0.504890,0.504201,0.006884,0.756098,0.599158,0.604186,0.716486
8,0.492853,0.491550,0.013031,0.506641,0.506126,0.005144,0.765854,0.611309,0.620019,0.743012
9,0.474241,0.472941,0.013007,0.507053,0.506609,0.004440,0.760976,0.602537,0.608245,0.733784
10,0.464690,0.463434,0.012558,0.512231,0.511817,0.004143,0.760976,0.618717,0.629896,0.715191
11,0.452613,0.451370,0.012431,0.518764,0.518402,0.003622,0.751220,0.595780,0.600176,0.700696
12,0.437478,0.436260,0.012174,0.525520,0.525175,0.003447,0.741463,0.562055,0.548589,0.695774
13,0.427066,0.425840,0.012264,0.530710,0.530356,0.003541,0.731707,0.549905,0.531555,0.657442
14,0.420249,0.419007,0.012424,0.516520,0.516140,0.003800,0.726829,0.551920,0.538288,0.637046
15,0.417359,0.416100,0.012594,0.504797,0.504425,0.003722,0.756098,0.620733,0.632142,0.699549
16,0.406770,0.405487,0.012831,0.511369,0.510988,0.003809,0.751220,0.606567,0.614789,0.693167
17,0.395854,0.394543,0.013113,0.514718,0.514312,0.004054,0.751220,0.601174,0.607678,0.696478
18,0.385434,0.384087,0.013469,0.506876,0.506441,0.004347,0.736585,0.574858,0.572521,0.663432
19,0.375641,0.374269,0.013721,0.504149,0.503691,0.004578,0.751220,0.590386,0.592255,0.706081
20,0.365680,0.364287,0.013936,0.491621,0.491132,0.004897,0.760976,0.618717,0.629896,0.715191
21,0.356184,0.354758,0.014261,0.495880,0.495345,0.005354,0.751220,0.611961,0.621538,0.690577
22,0.348909,0.347438,0.014716,0.470674,0.470096,0.005779,0.775610,0.645033,0.661570,0.739714
23,0.341837,0.340338,0.014988,0.463928,0.463322,0.006057,0.780488,0.643018,0.660108,0.759239
24,0.333546,0.332026,0.015204,0.461668,0.461033,0.006349,0.785366,0.662577,0.681677,0.754264
25,0.326718,0.325159,0.015594,0.465754,0.465073,0.006807,0.775610,0.650427,0.667208,0.735261
26,0.320736,0.319135,0.016012,0.458111,0.457392,0.007195,0.775610,0.655820,0.672569,0.731589
27,0.313949,0.312331,0.016177,0.459784,0.459021,0.007627,0.775610,0.661214,0.677673,0.728571
28,0.309840,0.308192,0.016483,0.451502,0.450708,0.007934,0.780488,0.659199,0.677098,0.742594
29,0.303307,0.301646,0.016608,0.461532,0.460702,0.008305,0.770732,0.647048,0.662746,0.724079
30,0.298255,0.296574,0.016805,0.452140,0.451284,0.008562,0.785366,0.678758,0.696337,0.742600
31,0.294863,0.293189,0.016741,0.458057,0.457172,0.008852,0.775610,0.661214,0.677673,0.728571
32,0.290694,0.289006,0.016882,0.465544,0.464650,0.008943,0.780488,0.669986,0.687087,0.735700
33,0.290083,0.288417,0.016665,0.467797,0.466893,0.009036,0.751220,0.644322,0.655644,0.684470
34,0.295371,0.293746,0.016247,0.434571,0.433703,0.008688,0.790244,0.671349,0.691449,0.761109
35,0.290350,0.288786,0.015643,0.441487,0.440642,0.008458,0.800000,0.688893,0.710462,0.774080
36,0.285926,0.284341,0.015843,0.445661,0.444826,0.008344,0.780488,0.669986,0.687087,0.735700
37,0.282157,0.280562,0.015947,0.445246,0.444416,0.008299,0.790244,0.682136,0.700994,0.752548
38,0.279148,0.277554,0.015940,0.452514,0.451670,0.008434,0.770732,0.652442,0.668091,0.721190
39,0.276097,0.274484,0.016121,0.454059,0.453192,0.008669,0.765854,0.649064,0.663659,0.711345
40,0.274226,0.272601,0.016247,0.448344,0.447462,0.008818,0.780488,0.664592,0.682214,0.738820
41,0.272501,0.270873,0.016287,0.447103,0.446207,0.008962,0.795122,0.690908,0.710140,0.759089
42,0.270912,0.269277,0.016355,0.447609,0.446703,0.009060,0.785366,0.684151,0.700770,0.739960
43,0.269654,0.268013,0.016410,0.447157,0.446241,0.009157,0.785366,0.684151,0.700770,0.739960
44,0.269022,0.267380,0.016420,0.445564,0.444642,0.009220,0.780488,0.675379,0.691729,0.733139
45,0.268632,0.266986,0.016451,0.445170,0.444244,0.009258,0.775610,0.661214,0.677673,0.728571
46,0.268221,0.266575,0.016465,0.444807,0.443878,0.009285,0.785366,0.678758,0.696337,0.742600
47,0.267899,0.266254,0.016447,0.444999,0.444070,0.009289,0.785366,0.678758,0.696337,0.742600
48,0.267887,0.266244,0.016427,0.445515,0.444586,0.009293,0.785366,0.684151,0.700770,0.739960
49,0.267736,0.266093,0.016435,0.445655,0.444725,0.009295,0.785366,0.684151,0.700770,0.739960
