step,mae,mse
0,0.180269,0.079000
1,0.200315,0.096593
2,0.216059,0.111417
3,0.225839,0.121693
4,0.233901,0.129698
5,0.240196,0.136343
6,0.243638,0.142335
7,0.246762,0.145903
8,0.253255,0.153906
9,0.256125,0.158528
10,0.258420,0.161711
11,0.262184,0.168818
12,0.266180,0.176553
13,0.264281,0.175490
14,0.268254,0.182845
15,0.270465,0.185876
16,0.274502,0.191913
17,0.276773,0.196661
18,0.276324,0.198143
19,0.279210,0.202059
20,0.280840,0.206777
21,0.283095,0.211999
22,0.284558,0.211724
23,0.290971,0.220725
24,0.294484,0.225160
25,0.297842,0.231070
26,0.306570,0.242084
27,0.307049,0.239878
28,0.311510,0.245284
29,0.311493,0.245943
30,0.315813,0.252149
31,0.317438,0.252563
32,0.318798,0.256162
33,0.317919,0.255659
34,0.319983,0.257734
35,0.320047,0.257190
36,0.322536,0.261667
37,0.322387,0.261107
38,0.324746,0.266027
39,0.326620,0.269479
40,0.326372,0.269923
41,0.331117,0.279753
42,0.330905,0.278161
43,0.329628,0.274907
44,0.333339,0.280995
45,0.332597,0.282543
46,0.334821,0.284484
47,0.336349,0.287355
48,0.339520,0.292671
49,0.340278,0.292669
50,0.346624,0.300994
51,0.347871,0.303272
52,0.350602,0.308755
53,0.349240,0.306625
54,0.350400,0.307761
55,0.356171,0.314852
56,0.357951,0.317633
57,0.357226,0.316752
58,0.357298,0.318110
59,0.362548,0.327497
60,0.361887,0.327224
61,0.361129,0.324190
62,0.363910,0.326328
63,0.366803,0.332533
64,0.364429,0.332041
65,0.363491,0.330061
66,0.364957,0.331727
67,0.366854,0.336403
68,0.367307,0.335136
69,0.366971,0.336488
70,0.368176,0.337550
71,0.370792,0.343364
72,0.371901,0.341972
73,0.374696,0.343193
74,0.376090,0.346370
75,0.378979,0.352750
76,0.378509,0.353314
77,0.377647,0.350122
78,0.376774,0.348798
79,0.380540,0.354322
80,0.378765,0.351666
81,0.377557,0.350232
82,0.377862,0.350852
83,0.378657,0.355160
84,0.377223,0.351140
85,0.380517,0.352227
86,0.381412,0.356519
87,0.380935,0.356610
88,0.382565,0.356471
89,0.380931,0.353924
90,0.381146,0.354664
91,0.383028,0.359240
92,0.382226,0.357374
93,0.382072,0.356171
94,0.379418,0.354220
95,0.382801,0.360646
96,0.380362,0.357490
97,0.381976,0.355253
98,0.385051,0.360345
99,0.384934,0.361863
100,0.384717,0.360337
101,0.383607,0.361287
102,0.385126,0.360478
103,0.385602,0.364265
104,0.391048,0.367463
105,0.388799,0.365309
106,0.388804,0.365804
107,0.388746,0.368666
108,0.389177,0.368623
109,0.393517,0.370311
110,0.392299,0.373941
111,0.391442,0.374291
112,0.392531,0.375151
113,0.390429,0.372510
114,0.391123,0.371860
115,0.392226,0.376882
116,0.392182,0.377530
117,0.390961,0.373874
118,0.393831,0.377301
119,0.396509,0.383045
120,0.398561,0.384515
121,0.399375,0.384954
122,0.400140,0.387585
123,0.403919,0.393461
124,0.404065,0.392799
