epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,1.391499,1.382556,0.894240,1.395950,1.381442,1.450766,0.243346,0.245338,0.164030,0.288102
1,1.380287,1.373749,0.653800,1.385570,1.378316,0.725385,0.258555,0.259907,0.210253,0.322962
2,1.375990,1.370667,0.532294,1.383910,1.377761,0.614904,0.247148,0.248077,0.175541,0.147573
3,1.372771,1.367528,0.524261,1.384664,1.378283,0.638179,0.262357,0.262995,0.191430,0.180242
4,1.369613,1.364064,0.554926,1.385759,1.378346,0.741296,0.281369,0.281993,0.201368,0.219133
5,1.366656,1.360609,0.604721,1.386516,1.378883,0.763202,0.269962,0.270047,0.198741,0.271419
6,1.361661,1.355295,0.636597,1.386265,1.379481,0.678390,0.273764,0.274301,0.201408,0.255406
7,1.359645,1.353463,0.618284,1.386213,1.379713,0.650011,0.273764,0.274242,0.199995,0.266230
8,1.357768,1.351736,0.603281,1.386582,1.380302,0.627916,0.277567,0.278030,0.203526,0.210255
9,1.355992,1.350087,0.590579,1.387180,1.380924,0.625664,0.273764,0.274242,0.199802,0.210714
0,1.397783,1.387814,0.996938,1.429577,1.386295,4.328192,0.250951,0.250000,0.100304,0.062738
1,1.387894,1.378144,0.975069,1.414974,1.386289,2.868550,0.266160,0.265385,0.130089,0.156385
2,1.381934,1.372567,0.936665,1.408594,1.385202,2.339209,0.269962,0.270921,0.180487,0.135665
3,1.376560,1.367634,0.892575,1.401460,1.380791,2.066850,0.258555,0.259965,0.177362,0.379719
4,1.371622,1.363155,0.846679,1.392918,1.373860,1.905877,0.269962,0.271678,0.190846,0.243268
5,1.366756,1.358701,0.805476,1.385502,1.368471,1.703043,0.266160,0.267657,0.191137,0.208333
6,1.361323,1.353639,0.768402,1.381011,1.366211,1.480032,0.239544,0.239627,0.190134,0.168519
7,1.356108,1.348727,0.738118,1.377547,1.364874,1.267282,0.239544,0.239277,0.182801,0.165385
8,1.350384,1.343186,0.719806,1.376873,1.365772,1.110041,0.247148,0.246562,0.180061,0.167618
9,1.343280,1.336283,0.699679,1.376294,1.366236,1.005751,0.254753,0.254138,0.185895,0.179213
10,1.335889,1.328961,0.692745,1.381247,1.371957,0.928996,0.243346,0.242774,0.171057,0.166238
11,1.329590,1.322775,0.681493,1.385156,1.375954,0.920255,0.247148,0.246678,0.177016,0.177016
12,1.320421,1.313677,0.674421,1.382249,1.373127,0.912263,0.258555,0.258217,0.191493,0.194577
13,1.314929,1.308334,0.659488,1.380829,1.371741,0.908821,0.258555,0.258275,0.190650,0.190542
14,1.314222,1.307575,0.664683,1.380974,1.371894,0.907934,0.262357,0.262121,0.195080,0.194939
0,1.399214,1.389263,0.995098,1.429928,1.386295,4.363349,0.250951,0.250000,0.100304,0.062738
1,1.390437,1.380738,0.969877,1.416069,1.386290,2.977895,0.258555,0.257692,0.115843,0.313218
2,1.384318,1.374980,0.933869,1.409794,1.385457,2.433662,0.277567,0.278147,0.195975,0.224151
3,1.378988,1.370075,0.891347,1.401690,1.380713,2.097769,0.254753,0.255828,0.199870,0.173996
4,1.374305,1.365792,0.851374,1.392098,1.373476,1.862189,0.247148,0.248077,0.213161,0.300636
5,1.369101,1.361035,0.806577,1.385188,1.368387,1.680062,0.243346,0.244114,0.210576,0.228017
6,1.363877,1.356134,0.774342,1.381343,1.366299,1.504419,0.239544,0.239569,0.194752,0.176845
7,1.358132,1.350653,0.747886,1.378937,1.365546,1.339160,0.254753,0.254487,0.195607,0.183276
8,1.351915,1.344632,0.728306,1.379648,1.367709,1.193903,0.250951,0.250408,0.182996,0.177113
9,1.345060,1.338011,0.704945,1.381036,1.370171,1.086549,0.266160,0.265734,0.200462,0.204321
10,1.337237,1.330245,0.699128,1.384878,1.374936,0.994193,0.258555,0.258100,0.189108,0.199520
11,1.332833,1.325980,0.685316,1.383296,1.373546,0.974913,0.258555,0.258159,0.191830,0.198197
12,1.331782,1.324939,0.684373,1.381335,1.371661,0.967353,0.254753,0.254429,0.186162,0.182519
13,1.330571,1.323708,0.686312,1.378901,1.369244,0.965757,0.254753,0.254487,0.185120,0.181846
14,1.329892,1.323031,0.686117,1.378412,1.368772,0.963981,0.258555,0.258333,0.192379,0.191503
