loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.371894, 0.262357, 0.262121, 0.195080, 0.194939, 0.262121, 962.15 M Ops, 50.65 M Ops, 78.46 M Ops, 0.4243 M, 0.3510 %, 406.52 uJ, 0.727273, 0.000000, 0.121212, 0.200000
