epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,2.290537,2.190549,0.999876,2.274902,2.188544,0.863581,0.162162,0.196931,0.081100,0.086156
1,2.262052,2.162070,0.999815,2.243291,2.142879,1.004122,0.251351,0.303393,0.176008,0.235602
2,2.191416,2.091387,1.000283,2.135412,2.033831,1.015810,0.664865,0.669273,0.584452,0.774929
3,2.095762,1.995522,1.002403,2.002441,1.899571,1.028701,0.778378,0.773786,0.704164,0.812897
4,1.974588,1.874381,1.002074,1.847463,1.743624,1.038386,0.816216,0.820432,0.767200,0.834001
5,1.831618,1.733352,0.982667,1.665931,1.567307,0.986234,0.835135,0.845395,0.796113,0.850332
6,1.666832,1.573512,0.933199,1.469514,1.378419,0.910951,0.859459,0.864739,0.829904,0.866739
7,1.491598,1.405210,0.863880,1.269186,1.186813,0.823723,0.894595,0.903995,0.880857,0.896474
8,1.321907,1.242303,0.796038,1.080678,1.002547,0.781308,0.913514,0.925338,0.906428,0.912341
9,1.169165,1.092598,0.765670,0.910682,0.834220,0.764617,0.935135,0.941853,0.929928,0.928510
10,1.038933,0.962042,0.768902,0.776150,0.698798,0.773525,0.956757,0.960591,0.953462,0.949076
11,0.938687,0.860896,0.777915,0.668724,0.591017,0.777062,0.959459,0.963772,0.957341,0.952843
12,0.859343,0.781540,0.778023,0.591046,0.514232,0.768144,0.964865,0.968874,0.964191,0.960355
13,0.798732,0.722003,0.767290,0.518698,0.444705,0.739932,0.972973,0.976190,0.973261,0.970868
14,0.749804,0.675384,0.744196,0.466555,0.396887,0.696685,0.970270,0.974927,0.971121,0.967958
15,0.712930,0.641194,0.717358,0.430407,0.363462,0.669456,0.970270,0.974927,0.971121,0.967958
16,0.684766,0.614735,0.700315,0.391955,0.326891,0.650635,0.975676,0.975938,0.974611,0.973940
17,0.663030,0.594619,0.684115,0.367339,0.303377,0.639620,0.978378,0.981284,0.979960,0.979140
18,0.645465,0.578288,0.671766,0.348571,0.286229,0.623413,0.972973,0.976190,0.974059,0.972660
19,0.631240,0.565855,0.653852,0.334382,0.273550,0.608313,0.975676,0.977453,0.976235,0.975742
20,0.619517,0.556189,0.633275,0.319761,0.260358,0.594028,0.978378,0.981284,0.979960,0.979140
21,0.609612,0.548125,0.614868,0.310653,0.252364,0.582882,0.975676,0.977453,0.976235,0.975742
22,0.601884,0.541561,0.603232,0.310332,0.252953,0.573792,0.978378,0.981681,0.978561,0.975832
23,0.595658,0.536478,0.591798,0.298536,0.242093,0.564422,0.978378,0.981681,0.979343,0.977432
24,0.590234,0.531940,0.582944,0.292473,0.236772,0.557004,0.981081,0.984459,0.981851,0.979536
25,0.585962,0.528387,0.575750,0.288450,0.233317,0.551326,0.978378,0.980627,0.978908,0.977737
26,0.581836,0.524808,0.570274,0.290391,0.235749,0.546418,0.978378,0.980627,0.978129,0.976018
27,0.578633,0.522221,0.564115,0.279125,0.225058,0.540670,0.978378,0.980627,0.978908,0.977737
28,0.575686,0.519711,0.559749,0.279619,0.225815,0.538037,0.978378,0.980627,0.978908,0.977737
29,0.572957,0.517524,0.554329,0.278869,0.225482,0.533870,0.978378,0.981024,0.978264,0.976097
30,0.570640,0.515713,0.549269,0.272227,0.219069,0.531584,0.975676,0.977849,0.975618,0.974034
31,0.568966,0.514473,0.544931,0.275997,0.223094,0.529031,0.975676,0.977849,0.975618,0.974034
32,0.567357,0.513208,0.541496,0.273440,0.220798,0.526424,0.975676,0.977849,0.975618,0.974034
33,0.565615,0.511775,0.538406,0.274466,0.222136,0.523298,0.975676,0.977849,0.975618,0.974034
34,0.564183,0.510700,0.534823,0.268512,0.216489,0.520222,0.975676,0.977849,0.975618,0.974034
35,0.562941,0.509762,0.531792,0.272679,0.220828,0.518502,0.972973,0.976587,0.973944,0.972131
36,0.561976,0.509027,0.529487,0.269393,0.217664,0.517293,0.975676,0.979365,0.977234,0.975835
37,0.561182,0.508480,0.527023,0.269020,0.217401,0.516191,0.975676,0.979365,0.977234,0.975835
38,0.560338,0.507784,0.525538,0.266767,0.215286,0.514805,0.975676,0.979365,0.977234,0.975835
39,0.559833,0.507422,0.524103,0.267474,0.216097,0.513776,0.978378,0.982539,0.979860,0.977826
40,0.559334,0.507006,0.523281,0.266862,0.215579,0.512832,0.972973,0.976587,0.973944,0.972131
