epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.335719,0.335719,1.000000,0.284682,0.284682,0.000000,0.000000,0.172397,0.284797
1,0.313305,0.313305,1.000000,0.278651,0.278651,0.000000,0.000000,0.166822,0.278619
2,0.306145,0.306145,1.000000,0.275800,0.275800,0.000000,0.000000,0.164427,0.275787
3,0.301895,0.301895,1.000000,0.275020,0.275020,0.000000,0.000000,0.164332,0.275032
4,0.298832,0.298832,1.000000,0.274589,0.274589,0.000000,0.000000,0.163909,0.274612
5,0.296327,0.296327,1.000000,0.273650,0.273650,0.000000,0.000000,0.163224,0.273605
6,0.294467,0.294467,1.000000,0.273428,0.273428,0.000000,0.000000,0.163297,0.273494
7,0.292850,0.292850,1.000000,0.272761,0.272761,0.000000,0.000000,0.162669,0.272871
8,0.291570,0.291570,1.000000,0.272815,0.272815,0.000000,0.000000,0.162804,0.272872
9,0.290495,0.290495,1.000000,0.272691,0.272691,0.000000,0.000000,0.162213,0.272691
10,0.289423,0.289423,1.000000,0.273157,0.273157,0.000000,0.000000,0.163565,0.273174
11,0.288521,0.288521,1.000000,0.273018,0.273018,0.000000,0.000000,0.163447,0.273040
