h,mae,mse
1,0.16273914277553558,0.0683036744594574
2,0.18483459949493408,0.08491703867912292
3,0.19890664517879486,0.0968107208609581
4,0.2090693712234497,0.1060846745967865
5,0.2183239609003067,0.11506056785583496
6,0.22688671946525574,0.12326648831367493
7,0.23021402955055237,0.12912435829639435
8,0.23522695899009705,0.1350504606962204
9,0.23867933452129364,0.14006376266479492
10,0.2441941201686859,0.14745508134365082
11,0.2466837614774704,0.15201105177402496
12,0.2498287409543991,0.15612302720546722
13,0.2528702914714813,0.16136661171913147
14,0.25501227378845215,0.16578325629234314
15,0.25671884417533875,0.16966353356838226
16,0.25818437337875366,0.1726728081703186
17,0.26072564721107483,0.17768481373786926
18,0.26274263858795166,0.18056859076023102
19,0.26347652077674866,0.1830742359161377
20,0.2652120888233185,0.18661750853061676
21,0.2671126127243042,0.18966743350028992
22,0.2691061794757843,0.19397541880607605
23,0.26996999979019165,0.19489875435829163
24,0.27135735750198364,0.19613750278949738
25,0.27800253033638,0.20296868681907654
26,0.2832683324813843,0.20929250121116638
27,0.28671351075172424,0.21340355277061462
28,0.29014870524406433,0.21877478063106537
29,0.2925525903701782,0.221418097615242
30,0.2952446937561035,0.22483983635902405
31,0.2966609597206116,0.22579558193683624
32,0.2989536225795746,0.22915703058242798
33,0.3001175820827484,0.23153695464134216
34,0.30153101682662964,0.23356203734874725
35,0.30301809310913086,0.2346358448266983
36,0.30386972427368164,0.23660895228385925
37,0.3058029115200043,0.2408600002527237
38,0.30706241726875305,0.24260616302490234
39,0.3079659342765808,0.24324660003185272
40,0.30863118171691895,0.2453368455171585
41,0.3107372522354126,0.24735508859157562
42,0.31283143162727356,0.24864530563354492
43,0.31235483288764954,0.24939651787281036
44,0.3132947087287903,0.25225093960762024
45,0.3143668472766876,0.2529522180557251
46,0.3147488236427307,0.2518365681171417
47,0.3137083053588867,0.2515977621078491
48,0.31626254320144653,0.2550796568393707
49,0.31885725259780884,0.2575265169143677
50,0.32276278734207153,0.2611411213874817
51,0.3242303133010864,0.2625986635684967
52,0.325880765914917,0.26591092348098755
53,0.3267167806625366,0.26772767305374146
54,0.3274407386779785,0.2690783739089966
55,0.3289378881454468,0.2707962989807129
56,0.3304043114185333,0.27281060814857483
57,0.33124682307243347,0.2736325263977051
58,0.33092740178108215,0.27405598759651184
59,0.33047157526016235,0.2747267782688141
60,0.3308371603488922,0.27563774585723877
61,0.3322027027606964,0.2786928117275238
62,0.3332161009311676,0.2776460349559784
63,0.3336305320262909,0.2782164514064789
64,0.33440181612968445,0.27892252802848816
65,0.3332398235797882,0.2792491614818573
66,0.3348774015903473,0.279899001121521
67,0.33535557985305786,0.28102096915245056
68,0.3366091549396515,0.28223860263824463
69,0.33610638976097107,0.2843985855579376
70,0.33663031458854675,0.2831301689147949
71,0.33721211552619934,0.2847113013267517
72,0.33847975730895996,0.28765180706977844
73,0.3399174213409424,0.2889080047607422
74,0.341619074344635,0.2890075445175171
75,0.34149065613746643,0.2901937663555145
76,0.34468626976013184,0.29299795627593994
77,0.34431377053260803,0.2932201325893402
78,0.3448249101638794,0.2941344976425171
79,0.3450825810432434,0.2938293516635895
80,0.3480093479156494,0.29617542028427124
81,0.34743478894233704,0.2956922948360443
82,0.3460915982723236,0.29571154713630676
83,0.34608322381973267,0.29434627294540405
84,0.34674274921417236,0.29652199149131775
85,0.34741678833961487,0.2977047264575958
86,0.3477310836315155,0.2969878017902374
