h,mae,mse
1,0.22825847566127777,0.29746538400650024
2,0.27246758341789246,0.41116878390312195
3,0.2934860289096832,0.45345571637153625
4,0.3072930574417114,0.47768938541412354
5,0.31038370728492737,0.48567259311676025
6,0.3129595220088959,0.4923180341720581
7,0.30680051445961,0.49070504307746887
8,0.3009427785873413,0.48574724793434143
9,0.30074140429496765,0.4870578944683075
10,0.3048276901245117,0.4881620705127716
11,0.3116537928581238,0.4911149740219116
12,0.3107812702655792,0.48945847153663635
13,0.31105393171310425,0.48701149225234985
14,0.31345608830451965,0.4903770089149475
15,0.3095913529396057,0.4908762276172638
16,0.3066934645175934,0.4866476356983185
17,0.30487170815467834,0.485077828168869
18,0.3069227635860443,0.48908552527427673
19,0.3063853681087494,0.49207037687301636
20,0.30494511127471924,0.493355393409729
21,0.30312445759773254,0.48748812079429626
22,0.30244964361190796,0.4847957491874695
23,0.3032361567020416,0.4837436378002167
24,0.3099279999732971,0.4849824011325836
25,0.32425737380981445,0.5216097831726074
26,0.32965776324272156,0.5430967211723328
27,0.33080530166625977,0.5484246015548706
28,0.34050387144088745,0.5659267902374268
29,0.3354858160018921,0.5642762184143066
30,0.33729806542396545,0.5656415224075317
31,0.3361946940422058,0.5678903460502625
32,0.3263167440891266,0.565724790096283
33,0.3200532793998718,0.5643565654754639
34,0.31770333647727966,0.5510901808738708
35,0.323617160320282,0.5503206849098206
36,0.32147637009620667,0.5444104671478271
37,0.32523974776268005,0.5417981147766113
38,0.3303234577178955,0.5473613739013672
39,0.3291942775249481,0.5460259318351746
40,0.3266984522342682,0.5355764627456665
41,0.3196612596511841,0.5291231274604797
42,0.31854820251464844,0.5325261950492859
43,0.31729403138160706,0.5382208228111267
44,0.3167882561683655,0.5409740209579468
45,0.3182796537876129,0.5455703139305115
46,0.3176913559436798,0.536457896232605
47,0.3166303038597107,0.530712366104126
48,0.3199286162853241,0.5264384150505066
49,0.3224810063838959,0.5334517359733582
50,0.3302968442440033,0.558991551399231
51,0.33576464653015137,0.5681416988372803
52,0.34074950218200684,0.5746496915817261
53,0.3368929624557495,0.5700751543045044
54,0.3379124701023102,0.5726787447929382
55,0.33554285764694214,0.576703667640686
56,0.33380019664764404,0.5889942049980164
57,0.34466442465782166,0.608345091342926
58,0.346705824136734,0.6124613881111145
59,0.3543229103088379,0.6183021068572998
60,0.3490082621574402,0.6136549115180969
61,0.3427165150642395,0.5985637307167053
62,0.3408367335796356,0.5855836868286133
63,0.3345906734466553,0.574017345905304
64,0.32836970686912537,0.5643687844276428
65,0.3279725909233093,0.5606987476348877
66,0.3315622806549072,0.5741398334503174
67,0.33315086364746094,0.5776629447937012
68,0.3383215069770813,0.584518551826477
69,0.33346909284591675,0.5830234885215759
70,0.32757940888404846,0.5732665061950684
71,0.3184623718261719,0.55641770362854
72,0.3097377121448517,0.5140307545661926
73,0.29921671748161316,0.4785883128643036
74,0.30273181200027466,0.4792916178703308
