loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.662280, 0.269962, 0.269522, 0.248608, 0.254708, 0.269522, 20461.49 M Ops, 1668.28 M Ops, 457.76 M Ops, 9.6094 M, 0.3560 %, 3607.13 uJ, 0.484848, 0.090909, 0.348485, 0.153846
