snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.279313,0.196539,0.279266,43799.15 M Ops,4165.97 M Ops,452.30 M Ops,4.0340 M,0.4612 %,5829.94 uJ,0.220075,0.298667,0.805315
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.282396,0.198400,0.282349,43799.15 M Ops,3952.23 M Ops,452.30 M Ops,4.0340 M,0.4535 %,5637.57 uJ,0.222281,0.302404,0.803472
snr,loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
None,0.281398,0.199813,0.281348,43799.15 M Ops,3894.69 M Ops,452.30 M Ops,4.0340 M,0.4489 %,5585.79 uJ,0.223907,0.301158,0.802072
