epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,1.717874,0.561281,1.064849,0.135724,1.579976,0.295179,1.033112,0.152265,0.295158,0.384429
1,1.684076,0.510683,0.992670,0.133846,1.558850,0.268672,0.991703,0.144454,0.268576,0.364938
2,1.663765,0.483072,0.964183,0.133629,1.545735,0.256228,0.971177,0.145503,0.256248,0.354615
3,1.647769,0.462825,0.950203,0.133620,1.535631,0.248865,0.959963,0.145349,0.248473,0.347978
4,1.631886,0.442628,0.940958,0.133760,1.526270,0.242724,0.951460,0.145788,0.242728,0.343118
5,1.619633,0.429368,0.934773,0.133457,1.518332,0.239160,0.945764,0.144295,0.239232,0.339892
6,1.611677,0.424325,0.929712,0.133356,1.511460,0.237581,0.941118,0.145415,0.237744,0.338028
7,1.603273,0.418354,0.925564,0.133730,1.503926,0.234589,0.936879,0.145286,0.234550,0.335861
8,1.592008,0.406961,0.922187,0.134171,1.497091,0.232781,0.933863,0.146460,0.232867,0.334355
9,1.582072,0.398070,0.919871,0.134888,1.491114,0.232544,0.931210,0.147701,0.232384,0.333496
10,1.575369,0.395198,0.917875,0.135910,1.484237,0.230585,0.929262,0.149226,0.230734,0.332368
11,1.566769,0.388792,0.916243,0.136803,1.478172,0.229998,0.927864,0.149666,0.229816,0.331497
12,1.558647,0.383290,0.914765,0.137591,1.472287,0.229824,0.925002,0.150186,0.229755,0.331477
13,1.550562,0.377872,0.913479,0.138623,1.465831,0.228423,0.923548,0.152281,0.228442,0.330355
14,1.543163,0.373730,0.911862,0.139404,1.459970,0.228231,0.921294,0.152611,0.228009,0.329842
15,1.537665,0.372936,0.910782,0.140499,1.454116,0.227880,0.919789,0.154550,0.227586,0.329349
16,1.533686,0.374833,0.908874,0.141362,1.448284,0.227579,0.917835,0.154072,0.227614,0.329438
17,1.521852,0.362726,0.908262,0.141901,1.443149,0.228358,0.916157,0.156469,0.227837,0.329349
18,1.516647,0.362419,0.906719,0.142340,1.437251,0.227720,0.915430,0.156684,0.227599,0.329037
19,1.509881,0.359302,0.905723,0.142654,1.431621,0.227519,0.914498,0.156763,0.227651,0.328841
20,1.501519,0.353388,0.905188,0.143068,1.425698,0.226788,0.913602,0.157550,0.226551,0.328045
21,1.496079,0.352598,0.903681,0.143203,1.420182,0.226720,0.912818,0.157790,0.226637,0.327858
22,1.490011,0.350605,0.903092,0.143668,1.414771,0.226745,0.912134,0.157005,0.226992,0.328328
23,1.482321,0.345805,0.903136,0.143690,1.410053,0.227867,0.911404,0.158152,0.227918,0.328992
24,1.475569,0.342632,0.902746,0.144077,1.404880,0.228256,0.910369,0.159409,0.228063,0.329086
