epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.364612,0.288908,0.757038,0.132917,0.213425,0.136539,0.768853,0.138277,0.136417,0.258091
1,0.314001,0.238427,0.755740,0.130655,0.208790,0.131601,0.771892,0.132196,0.131595,0.251742
2,0.298266,0.222712,0.755534,0.127401,0.206517,0.129432,0.770856,0.131491,0.129454,0.249779
3,0.289523,0.213984,0.755386,0.126430,0.204932,0.128019,0.769124,0.132332,0.127983,0.247612
4,0.283586,0.208052,0.755346,0.124907,0.203957,0.127110,0.768470,0.129942,0.127045,0.246368
5,0.278627,0.203101,0.755257,0.123745,0.204411,0.127445,0.769662,0.127774,0.127434,0.246946
6,0.274521,0.199002,0.755196,0.122911,0.203629,0.126965,0.766643,0.127528,0.127209,0.246219
7,0.271433,0.195928,0.755058,0.122338,0.202676,0.125982,0.766938,0.127408,0.126124,0.244980
8,0.268780,0.193267,0.755125,0.121967,0.205029,0.128292,0.767377,0.129848,0.128301,0.246197
9,0.266402,0.190892,0.755098,0.121997,0.203999,0.126937,0.770617,0.126895,0.126860,0.244948
