step,mae,mse
0,0.170929,0.073306
1,0.190435,0.089925
2,0.207121,0.104653
3,0.216121,0.113474
4,0.224436,0.121893
5,0.232496,0.130472
6,0.236078,0.135654
7,0.240723,0.139984
8,0.244766,0.146069
9,0.246969,0.150875
10,0.249830,0.154779
11,0.253235,0.160902
12,0.257128,0.167309
13,0.257981,0.170156
14,0.260357,0.173904
15,0.263305,0.178815
16,0.265325,0.181485
17,0.266985,0.186229
18,0.267181,0.185929
19,0.269103,0.191104
20,0.272013,0.194701
21,0.274022,0.199188
22,0.275584,0.203363
23,0.276693,0.204861
24,0.282863,0.209099
25,0.287238,0.214993
26,0.290814,0.219900
27,0.295667,0.227259
28,0.299379,0.231655
29,0.300780,0.234490
30,0.301716,0.235370
31,0.304880,0.240370
32,0.305443,0.242259
33,0.307500,0.244550
34,0.309316,0.249065
35,0.309610,0.248558
36,0.311341,0.251617
37,0.312489,0.252372
38,0.312205,0.251708
39,0.315385,0.257571
40,0.316081,0.258351
41,0.315842,0.257186
42,0.316842,0.259538
43,0.318820,0.263593
44,0.320078,0.264769
45,0.320075,0.266627
46,0.318607,0.262952
47,0.318825,0.262659
48,0.322861,0.268591
49,0.324281,0.270034
50,0.327409,0.273882
51,0.330816,0.279268
52,0.330363,0.277385
53,0.330638,0.278050
54,0.332003,0.279322
55,0.333083,0.280635
56,0.334705,0.283629
57,0.335273,0.285612
58,0.333713,0.282705
59,0.336489,0.285506
60,0.336307,0.287504
61,0.335717,0.284522
62,0.335376,0.283078
63,0.338338,0.286455
64,0.338869,0.289739
65,0.339406,0.290168
66,0.338863,0.288760
67,0.340273,0.291245
68,0.338982,0.289583
69,0.341171,0.290881
70,0.339794,0.289962
71,0.341329,0.290780
72,0.343944,0.294814
73,0.343950,0.293153
74,0.345009,0.294386
75,0.348074,0.298246
76,0.348726,0.300788
77,0.350985,0.301121
78,0.348869,0.300662
79,0.350756,0.300273
80,0.349715,0.301272
81,0.351223,0.300640
82,0.349419,0.301360
83,0.351503,0.301834
84,0.350935,0.301525
85,0.352742,0.302458
86,0.351904,0.302885
87,0.352832,0.305809
88,0.353614,0.305426
89,0.353634,0.303610
90,0.351800,0.302872
91,0.352199,0.303066
92,0.352110,0.303857
93,0.353790,0.305815
94,0.352218,0.304488
95,0.352072,0.304477
96,0.353806,0.307030
97,0.353999,0.308112
98,0.351887,0.307037
99,0.353482,0.308474
100,0.354336,0.309020
101,0.355996,0.310120
102,0.354319,0.311330
103,0.357789,0.313087
104,0.356706,0.314226
105,0.358125,0.315958
106,0.356385,0.316075
107,0.357510,0.315513
108,0.357278,0.315886
109,0.360623,0.319288
110,0.358896,0.316817
111,0.360695,0.320355
112,0.359919,0.318975
113,0.360992,0.319625
114,0.359565,0.318522
115,0.362717,0.323937
116,0.362315,0.322088
117,0.363345,0.321746
118,0.362407,0.323278
119,0.364155,0.325018
120,0.365577,0.325900
121,0.368460,0.330288
122,0.368052,0.333665
123,0.370135,0.336427
124,0.371514,0.335999
125,0.373333,0.338107
126,0.372068,0.339309
127,0.374540,0.341868
128,0.374947,0.341565
129,0.376356,0.344669
130,0.375307,0.344772
131,0.377785,0.349027
132,0.377874,0.348291
133,0.377915,0.347300
134,0.378615,0.347565
135,0.380951,0.352695
136,0.381406,0.351161
137,0.381605,0.353530
138,0.381097,0.354268
139,0.383669,0.356946
140,0.385019,0.354532
141,0.383485,0.356098
142,0.382646,0.356351
143,0.385625,0.358005
144,0.386402,0.360020
145,0.389079,0.361537
146,0.390193,0.364154
147,0.391996,0.367777
148,0.391720,0.368650
149,0.392970,0.369231
150,0.393137,0.370722
151,0.394998,0.371594
152,0.394038,0.371690
153,0.395727,0.373228
154,0.395434,0.373063
155,0.396616,0.374046
156,0.396854,0.373895
157,0.398263,0.374709
158,0.398149,0.377138
159,0.400198,0.379187
160,0.399994,0.377196
161,0.401311,0.378247
162,0.400648,0.377951
163,0.399230,0.377426
164,0.400537,0.378602
165,0.398902,0.376856
166,0.399594,0.376918
167,0.398275,0.378300
168,0.400032,0.377696
169,0.400878,0.378380
170,0.403107,0.380221
171,0.405575,0.384416
172,0.408490,0.384873
173,0.407485,0.383842
174,0.406588,0.385394
175,0.407520,0.388726
176,0.408178,0.385629
177,0.408563,0.388987
178,0.407623,0.387982
179,0.409016,0.389629
180,0.408921,0.390964
181,0.409884,0.391906
182,0.408961,0.391866
183,0.410802,0.393562
184,0.410111,0.394334
185,0.410728,0.392745
186,0.410254,0.392596
187,0.411003,0.393423
188,0.411228,0.392839
189,0.411322,0.392075
190,0.409827,0.392279
191,0.411321,0.393914
192,0.411239,0.390958
193,0.411424,0.391426
194,0.411013,0.391716
195,0.412457,0.393190
196,0.413452,0.394728
197,0.413238,0.393034
198,0.412152,0.394497
199,0.415687,0.396721
200,0.413612,0.394929
201,0.413535,0.396843
202,0.414383,0.398432
203,0.414021,0.398700
204,0.415418,0.397125
205,0.415868,0.395831
206,0.414836,0.396179
207,0.416007,0.396944
208,0.417285,0.395713
209,0.418350,0.396509
210,0.416710,0.396540
211,0.417158,0.400117
212,0.416116,0.396363
213,0.416108,0.397417
214,0.414427,0.396838
215,0.416660,0.397276
216,0.419069,0.399720
217,0.419168,0.396470
218,0.419942,0.404440
219,0.422017,0.402696
220,0.423062,0.402945
221,0.422664,0.400012
222,0.422112,0.402047
223,0.423585,0.405873
224,0.424124,0.406016
225,0.424075,0.405466
226,0.423954,0.406839
227,0.425096,0.409302
228,0.426298,0.410077
229,0.425522,0.405989
230,0.424779,0.408720
231,0.428040,0.411297
232,0.427825,0.411427
233,0.426122,0.407172
234,0.424186,0.405013
235,0.425943,0.408561
236,0.427680,0.411880
237,0.424948,0.407011
238,0.424514,0.404990
239,0.425145,0.405416
240,0.426428,0.405419
241,0.425177,0.402432
242,0.426192,0.404553
243,0.426947,0.407547
244,0.427203,0.406435
245,0.426822,0.402994
246,0.426641,0.402148
247,0.429123,0.404080
248,0.428669,0.405168
249,0.426535,0.401291
250,0.427527,0.403168
251,0.427893,0.403656
252,0.428274,0.402785
253,0.429575,0.402374
254,0.428568,0.402388
255,0.430735,0.405763
256,0.430734,0.405766
257,0.429245,0.401437
258,0.428279,0.401031
259,0.428639,0.400240
260,0.428243,0.399709
261,0.428159,0.399465
262,0.428682,0.398770
263,0.429206,0.400497
264,0.429448,0.399583
265,0.429389,0.396696
266,0.432334,0.400982
267,0.430651,0.399860
268,0.432712,0.400500
269,0.431137,0.396534
270,0.431492,0.398610
271,0.432814,0.399734
272,0.432901,0.399709
273,0.432760,0.400332
274,0.431780,0.397318
275,0.434297,0.401887
276,0.433683,0.400806
277,0.433753,0.400705
278,0.433540,0.400502
279,0.436152,0.403986
280,0.432904,0.399890
281,0.432649,0.398749
282,0.433043,0.397864
283,0.434227,0.400046
284,0.433278,0.399947
285,0.433797,0.401840
286,0.433450,0.400755
287,0.435011,0.402926
288,0.432614,0.398317
289,0.432989,0.396822
290,0.432152,0.394146
291,0.434719,0.400499
292,0.434442,0.399382
293,0.433688,0.397103
294,0.433753,0.398970
295,0.436077,0.400764
296,0.434446,0.402003
297,0.435919,0.402684
298,0.434137,0.400569
299,0.435780,0.402091
300,0.435584,0.401749
301,0.434931,0.399744
302,0.435475,0.401391
303,0.437081,0.401849
304,0.436481,0.404258
305,0.435290,0.400365
306,0.436234,0.399989
307,0.437479,0.403206
308,0.436458,0.401819
309,0.436440,0.401648
310,0.434128,0.399519
311,0.437001,0.402637
312,0.434225,0.399533
313,0.435579,0.401381
314,0.434738,0.399484
315,0.436793,0.398835
316,0.436424,0.402561
317,0.435752,0.401006
318,0.435222,0.401090
319,0.436714,0.404697
320,0.435939,0.403730
321,0.435376,0.400845
322,0.434656,0.402110
323,0.437160,0.405519
324,0.436640,0.403065
325,0.437211,0.403363
326,0.435821,0.403271
327,0.437092,0.402981
328,0.436591,0.404547
329,0.436193,0.402779
330,0.435818,0.399445
331,0.435665,0.401989
332,0.435698,0.400888
333,0.435053,0.399405
334,0.434739,0.398572
335,0.435400,0.399579
336,0.434398,0.396055
337,0.433243,0.393395
338,0.432885,0.392099
339,0.433154,0.393382
340,0.432984,0.395175
341,0.431499,0.392763
342,0.432781,0.392811
343,0.435232,0.397714
344,0.435034,0.396240
345,0.435210,0.397357
346,0.434948,0.397572
347,0.434919,0.396678
348,0.436785,0.398952
349,0.435965,0.397889
350,0.435269,0.395825
351,0.436181,0.396594
352,0.438673,0.400408
353,0.439500,0.400937
354,0.437083,0.396899
355,0.437812,0.399705
356,0.436320,0.395172
357,0.433435,0.390699
358,0.431091,0.388027
359,0.432511,0.389966
360,0.432277,0.388989
361,0.433144,0.389676
362,0.431475,0.386343
363,0.429836,0.383739
364,0.431517,0.387494
365,0.432622,0.387358
366,0.429235,0.384059
367,0.430093,0.384742
368,0.430732,0.384547
369,0.430033,0.384851
370,0.427398,0.382533
371,0.429964,0.384034
372,0.431347,0.388860
373,0.429114,0.384608
374,0.428431,0.383522
375,0.432221,0.388161
376,0.429744,0.384567
377,0.428701,0.382068
378,0.427228,0.380300
379,0.428341,0.379968
380,0.427586,0.379529
381,0.427475,0.380686
382,0.425353,0.378263
383,0.426889,0.379814
384,0.425100,0.375016
385,0.424915,0.375426
386,0.424567,0.374599
387,0.423833,0.374945
388,0.425236,0.375794
389,0.424479,0.374972
390,0.423346,0.374133
391,0.425990,0.375924
392,0.425711,0.375148
393,0.424536,0.373981
394,0.424325,0.373853
395,0.424981,0.374678
396,0.424342,0.374266
397,0.423620,0.373831
398,0.423021,0.371629
399,0.424422,0.373106
400,0.423520,0.372188
401,0.423841,0.371272
402,0.422164,0.369461
403,0.424205,0.372379
404,0.422229,0.369143
405,0.422957,0.367993
406,0.421606,0.368352
407,0.423653,0.369759
408,0.419839,0.363978
409,0.421340,0.365061
410,0.420218,0.364411
411,0.421028,0.364881
412,0.420610,0.365005
413,0.421081,0.364622
414,0.420608,0.362849
415,0.423104,0.366924
416,0.423580,0.367563
417,0.421989,0.365624
418,0.422435,0.366313
419,0.424879,0.369775
420,0.424049,0.368848
421,0.424502,0.368183
422,0.422337,0.366336
423,0.423597,0.367868
424,0.426237,0.373018
425,0.425474,0.371172
426,0.425594,0.371899
427,0.427681,0.376064
428,0.426710,0.373663
429,0.424616,0.371031
430,0.426054,0.373897
431,0.427515,0.373583
432,0.426290,0.373843
433,0.427226,0.374169
434,0.426674,0.373397
435,0.430410,0.378492
436,0.430205,0.380620
437,0.431380,0.381177
438,0.429554,0.378567
439,0.431998,0.383910
440,0.432631,0.384780
441,0.431833,0.384022
442,0.431843,0.385581
443,0.433543,0.386053
444,0.431672,0.385521
445,0.433090,0.386395
446,0.432786,0.385229
447,0.434485,0.388867
448,0.434938,0.388537
449,0.433441,0.386462
450,0.431380,0.383803
451,0.433675,0.387696
452,0.433097,0.386477
453,0.431673,0.384116
454,0.430479,0.382734
455,0.431557,0.384904
456,0.433341,0.387260
457,0.430524,0.380428
458,0.429869,0.380580
459,0.432350,0.383488
460,0.432348,0.383726
461,0.430699,0.381559
462,0.431089,0.382036
463,0.431974,0.383340
464,0.432516,0.383020
465,0.432856,0.383347
466,0.430834,0.380909
467,0.430849,0.381404
468,0.433361,0.384089
469,0.433243,0.382677
470,0.432246,0.381954
471,0.432471,0.383612
472,0.433989,0.384316
473,0.434884,0.385790
474,0.432481,0.382580
