loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.417052,0.403001,0.414336,105.40 M Ops,13.62 M Ops,5.05 M Ops,0.3799 M,0.4141 %,35.47 uJ,0.477815,0.466092,0.742377
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.416842,0.402793,0.414109,105.40 M Ops,13.63 M Ops,5.05 M Ops,0.3799 M,0.4136 %,35.48 uJ,0.477744,0.465820,0.742509
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.414731,0.400130,0.411969,105.40 M Ops,14.02 M Ops,5.05 M Ops,0.3799 M,0.4137 %,35.83 uJ,0.473242,0.463022,0.744212
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.416867,0.404335,0.414108,105.40 M Ops,12.05 M Ops,19.73 M Ops,0.3799 M,0.4423 %,101.59 uJ,0.478711,0.465809,0.741524
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.416751,0.402878,0.414008,135.79 M Ops,17.86 M Ops,5.73 M Ops,0.3799 M,0.4882 %,42.45 uJ,0.477418,0.465628,0.742455
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.417970,0.405997,0.415244,105.40 M Ops,12.04 M Ops,19.73 M Ops,0.3799 M,0.4425 %,101.58 uJ,0.480723,0.467350,0.740461
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.415867,0.403684,0.413094,136.25 M Ops,18.14 M Ops,5.96 M Ops,0.3968 M,0.3955 %,43.75 uJ,0.477962,0.464672,0.741940
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.415794,0.403845,0.413011,136.25 M Ops,18.46 M Ops,5.96 M Ops,0.3968 M,0.3969 %,44.05 uJ,0.477405,0.464095,0.741837
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.440283,0.430182,0.437443,136.25 M Ops,13.03 M Ops,5.96 M Ops,0.3968 M,0.3905 %,39.16 uJ,0.494804,0.480273,0.725001
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.415347,0.401065,0.412599,103.36 M Ops,13.31 M Ops,4.95 M Ops,0.3799 M,0.4420 %,34.73 uJ,0.475238,0.463730,0.743614
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.417643,0.405221,0.414913,103.36 M Ops,13.17 M Ops,4.95 M Ops,0.3799 M,0.4420 %,34.60 uJ,0.479520,0.466573,0.740958
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.413889,0.398970,0.411089,103.70 M Ops,13.18 M Ops,5.29 M Ops,0.3838 M,0.4421 %,36.20 uJ,0.471750,0.461592,0.744954
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.413289,0.397041,0.410504,110.90 M Ops,14.05 M Ops,5.05 M Ops,0.3838 M,0.4122 %,35.86 uJ,0.469085,0.460678,0.746186
