step,mae,mse
0,0.181684,0.077031
1,0.204902,0.096431
2,0.220570,0.111633
3,0.227642,0.119966
4,0.238221,0.130275
5,0.246682,0.139878
6,0.249945,0.144459
7,0.256742,0.154396
8,0.260922,0.160215
9,0.266499,0.167046
10,0.271816,0.174681
11,0.274072,0.180288
12,0.280687,0.189134
13,0.282852,0.195091
14,0.281771,0.195414
15,0.284822,0.201450
16,0.286751,0.204416
17,0.289288,0.209635
18,0.291339,0.214764
19,0.293901,0.219453
20,0.292629,0.219623
21,0.296438,0.224223
22,0.297846,0.226780
23,0.301225,0.232718
24,0.308232,0.242164
25,0.313573,0.248386
26,0.317557,0.253561
27,0.320037,0.259635
28,0.321254,0.259713
29,0.323599,0.262797
30,0.328129,0.270154
31,0.330333,0.273980
32,0.331996,0.277072
33,0.334440,0.281348
34,0.335212,0.282022
35,0.338868,0.288808
36,0.340104,0.290615
37,0.343084,0.295995
38,0.340979,0.292730
39,0.342192,0.295938
40,0.343740,0.296342
41,0.344237,0.296164
42,0.343683,0.297163
43,0.344645,0.296479
44,0.344488,0.297120
45,0.346729,0.298469
46,0.347714,0.301778
47,0.348898,0.302050
48,0.350269,0.304742
49,0.352971,0.307705
50,0.356842,0.311999
51,0.357473,0.313753
52,0.360539,0.315875
53,0.360418,0.316253
54,0.361865,0.318676
55,0.364391,0.323935
56,0.367206,0.327233
57,0.367877,0.329263
58,0.367427,0.328410
59,0.368627,0.332298
60,0.369938,0.332105
61,0.368735,0.332753
62,0.368704,0.331706
63,0.370191,0.337945
64,0.371969,0.340181
65,0.373151,0.342017
66,0.373907,0.342141
67,0.374672,0.343389
68,0.374365,0.342371
69,0.376445,0.342345
70,0.375802,0.341885
71,0.377483,0.344496
72,0.378238,0.346314
73,0.380016,0.347443
74,0.382438,0.350853
75,0.383277,0.351953
76,0.384748,0.354769
77,0.384190,0.352482
78,0.385775,0.356397
79,0.386923,0.355779
80,0.387227,0.360560
81,0.388188,0.359408
82,0.387002,0.357709
83,0.388821,0.360151
84,0.390283,0.359834
85,0.389551,0.361512
86,0.389084,0.359167
87,0.389157,0.357913
88,0.390326,0.363513
89,0.391108,0.364754
90,0.389678,0.361677
91,0.390571,0.360176
92,0.391014,0.362201
93,0.392210,0.363976
94,0.392807,0.361960
95,0.392518,0.363426
