epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.407237,2.206759,0.149416,0.185536,2.406109,2.220268,0.143260,0.171515,0.078378,0.110207,0.027503,0.059571
1,2.373331,2.175625,0.132743,0.184432,2.313872,2.133914,0.117346,0.168223,0.345946,0.424090,0.366559,0.536119
2,2.281004,2.087406,0.110552,0.182542,2.156980,1.980860,0.107865,0.165334,0.854054,0.877245,0.851446,0.852539
3,2.136645,1.944478,0.113887,0.180778,1.943329,1.763508,0.131043,0.166716,0.924324,0.930989,0.917216,0.917782
4,1.927840,1.734529,0.134124,0.179898,1.647222,1.462625,0.155036,0.169093,0.924324,0.932654,0.916575,0.917923
5,1.657373,1.461535,0.155185,0.180320,1.294654,1.104800,0.177517,0.172102,0.937838,0.943152,0.931211,0.932594
6,1.376393,1.183705,0.168515,0.175836,0.972990,0.788224,0.183343,0.166431,0.951351,0.955526,0.947997,0.947473
7,1.158146,0.970547,0.181333,0.169466,0.732009,0.552726,0.200176,0.159265,0.972973,0.975216,0.971631,0.969639
8,0.999742,0.820273,0.195561,0.159913,0.563231,0.394798,0.195509,0.148881,0.978378,0.978708,0.976813,0.975747
9,0.885672,0.717380,0.193833,0.148909,0.461340,0.303523,0.196420,0.138175,0.981081,0.982539,0.980722,0.979359
10,0.809618,0.649973,0.195725,0.140072,0.390674,0.241125,0.200710,0.129479,0.983784,0.986371,0.984622,0.983200
11,0.754435,0.602221,0.193002,0.132913,0.356930,0.215380,0.203005,0.121249,0.983784,0.986371,0.984622,0.983200
12,0.716965,0.571233,0.190269,0.126704,0.330224,0.194446,0.198066,0.115972,0.983784,0.986371,0.984622,0.983200
13,0.689831,0.549707,0.187536,0.121371,0.317035,0.185457,0.196217,0.111956,0.983784,0.986371,0.984622,0.983200
14,0.671131,0.535590,0.183013,0.117239,0.301966,0.174564,0.195772,0.107824,0.986486,0.987633,0.986321,0.985253
15,0.658721,0.526727,0.180828,0.113911,0.303895,0.178356,0.200620,0.105476,0.983784,0.986371,0.983860,0.981677
16,0.649266,0.520025,0.178665,0.111374,0.286557,0.164230,0.194168,0.102910,0.986486,0.987633,0.986321,0.985253
17,0.641105,0.514310,0.173197,0.109475,0.284887,0.164454,0.190868,0.101347,0.981081,0.982539,0.980722,0.979359
18,0.634535,0.510198,0.171661,0.107171,0.283108,0.164659,0.190697,0.099379,0.983784,0.986371,0.984622,0.983200
19,0.629076,0.506893,0.167994,0.105383,0.274508,0.158122,0.188489,0.097537,0.983784,0.986371,0.984622,0.983200
20,0.625074,0.504625,0.165379,0.103912,0.270961,0.156875,0.187406,0.095345,0.983784,0.986371,0.984622,0.983200
21,0.620777,0.501972,0.161909,0.102614,0.268040,0.155229,0.186547,0.094156,0.981081,0.982539,0.980722,0.979359
22,0.617798,0.500175,0.159375,0.101685,0.284899,0.172724,0.183937,0.093781,0.981081,0.982539,0.979964,0.977718
23,0.614977,0.499060,0.156813,0.100235,0.270906,0.159909,0.183550,0.092642,0.981081,0.982539,0.980722,0.979359
24,0.612238,0.497389,0.155762,0.099273,0.265373,0.154989,0.183309,0.092054,0.981081,0.982539,0.980722,0.979359
25,0.609887,0.496212,0.153823,0.098293,0.267912,0.159013,0.182063,0.090692,0.983784,0.986371,0.984622,0.983200
26,0.608038,0.495373,0.151163,0.097549,0.278019,0.170079,0.181785,0.089762,0.981081,0.982539,0.980722,0.979359
27,0.606637,0.494767,0.149785,0.096891,0.271726,0.164341,0.180948,0.089290,0.981081,0.982539,0.980722,0.979359
