loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.164461, 0.981081, 0.982539, 0.980722, 0.979359, 0.982539, 3971.73 M Ops, 583.84 M Ops, 72.22 M Ops, 51.1644 M, 0.3708 %, 857.66 uJ, 1.000000, 1.000000, 0.977273, 0.954545, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
