horizon_zero_based,mse,mae
0,0.170779334546,0.298471122901
1,0.1858484788,0.310734650442
2,0.195664081362,0.317155116444
3,0.20262079105,0.322426577394
4,0.207783481369,0.32411407318
5,0.214232143773,0.327974982905
6,0.217656720502,0.330753135899
7,0.220087119638,0.330600699555
8,0.228705286187,0.337365044598
9,0.233146736067,0.339714634522
10,0.236855433458,0.340311617945
11,0.238062607782,0.340300740254
12,0.237669177363,0.338496342162
13,0.238049899035,0.335928292838
14,0.242559433113,0.339777890782
15,0.243455995134,0.34000007949
16,0.252671368296,0.34756540496
17,0.260109254296,0.352535142631
18,0.26102577811,0.353621796116
19,0.260775326375,0.354803612048
20,0.263474121904,0.354517309265
21,0.264786298273,0.354325486576
22,0.271945883712,0.360466335396
23,0.274823233236,0.360960753327
24,0.285270383188,0.369491002018
25,0.298736083926,0.380332260892
26,0.298644553203,0.379985530666
27,0.312372226378,0.391076567054
28,0.308349642839,0.385727447325
29,0.305772305985,0.381845775534
30,0.311386303105,0.387753560941
31,0.319655227613,0.392993058771
32,0.3212508291,0.393622386341
33,0.329781566004,0.39899407315
34,0.328534532073,0.399736678154
35,0.334399879738,0.404306789771
36,0.336177998269,0.402392759473
37,0.330275615992,0.397452945449
38,0.323234656717,0.392294712252
39,0.324728663758,0.392086765087
40,0.32624471314,0.393295958507
41,0.334476535035,0.399943318116
42,0.329799474097,0.39514980378
43,0.352744588163,0.413489331629
44,0.360123654649,0.417642207884
45,0.351240852387,0.410394993868
46,0.352005590554,0.412581028837
47,0.345172390527,0.406996700768
48,0.359905405227,0.417995978699
49,0.36807667325,0.42368954841
50,0.369257735917,0.425382346092
51,0.376137782683,0.430009592545
52,0.37508566937,0.428449769619
53,0.36134783999,0.417893784904
54,0.387475049955,0.436407143706
55,0.367184877214,0.42260054879
56,0.366615047272,0.42058874059
57,0.366286416899,0.419310075365
58,0.369550083183,0.421747940392
59,0.36268273899,0.415854406276
60,0.361719421375,0.413629617923
61,0.353390849242,0.4076570685
62,0.364142506847,0.414439399533
63,0.354533243962,0.40753616017
64,0.360339145458,0.410968309994
65,0.378935027666,0.425026520531
66,0.366006832536,0.417034401838
67,0.393999913578,0.436895462902
68,0.393798385609,0.435245814972
69,0.38172833379,0.426365836008
70,0.382636414292,0.428339308271
71,0.390133358541,0.434761495706
72,0.397023531935,0.439632706867
73,0.402782717874,0.444051711149
74,0.405694444319,0.44725143943
75,0.441597736506,0.470379927309
76,0.421641911107,0.457887426638
77,0.432278811352,0.463597944132
78,0.419146905415,0.457133481171
79,0.409794589094,0.450928117838
80,0.428983088998,0.462991294619
81,0.424880104678,0.459558503702
82,0.418787349796,0.455517747474
83,0.409740358822,0.448711350713
84,0.392928106449,0.435392724013
85,0.406428258692,0.44470705997
86,0.390357004058,0.432776381948
87,0.381539952135,0.426326966709
88,0.389011374544,0.433234315198
89,0.390403450919,0.433817363739
90,0.388495107721,0.432293145799
91,0.396923217224,0.438048794575
92,0.393622980491,0.436482693466
93,0.39316190851,0.432990163117
94,0.395605247342,0.438230718412
95,0.413276975081,0.451532869821
