epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.771968,0.582392,0.798043,0.181596,0.492087,0.317576,0.844027,0.166071,0.321181,0.394369
1,0.676335,0.516874,0.867698,0.150784,0.454945,0.300850,0.877746,0.145318,0.303262,0.379138
2,0.629447,0.482684,0.878807,0.137974,0.435611,0.289062,0.883942,0.137710,0.292376,0.370666
3,0.598677,0.458228,0.876111,0.131688,0.429186,0.288283,0.875847,0.132144,0.285883,0.366863
4,0.574427,0.439015,0.872089,0.126691,0.426417,0.290071,0.871611,0.127629,0.287763,0.368253
5,0.553883,0.422139,0.867868,0.123065,0.427110,0.294389,0.869141,0.124030,0.289416,0.370463
6,0.535740,0.406945,0.864385,0.120151,0.426854,0.297010,0.864136,0.121203,0.295773,0.373838
7,0.521076,0.394778,0.859908,0.117699,0.426419,0.298918,0.859925,0.118902,0.298141,0.375532
8,0.512619,0.387438,0.858433,0.116597,0.424285,0.297582,0.864385,0.118059,0.298219,0.374932
9,0.510781,0.385897,0.857977,0.116304,0.423799,0.297361,0.860326,0.117835,0.299843,0.376052
10,0.509665,0.385047,0.857698,0.116040,0.425350,0.298725,0.860085,0.118024,0.300363,0.376394
