epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.372680,2.196249,0.096486,0.175467,2.358672,2.195616,0.120785,0.161848,0.113514,0.103124,0.047349,0.136288
1,2.326589,2.152725,0.095198,0.172911,2.246967,2.092233,0.122790,0.153505,0.470270,0.497030,0.482158,0.588840
2,2.189512,2.018368,0.126655,0.169877,2.039225,1.891483,0.182061,0.145922,0.872973,0.885218,0.865739,0.880623
3,1.963830,1.793774,0.219347,0.167862,1.729694,1.576832,0.313620,0.149726,0.900000,0.907727,0.887772,0.897692
4,1.628066,1.471717,0.325134,0.153097,1.299937,1.155008,0.449942,0.140430,0.921622,0.929070,0.912252,0.916685
5,1.275170,1.130288,0.399618,0.140886,0.897503,0.763504,0.427496,0.129724,0.943243,0.949170,0.938610,0.936444
6,1.022744,0.892980,0.395059,0.125814,0.656237,0.535025,0.440061,0.116811,0.964865,0.969516,0.964676,0.961273
7,0.865592,0.749376,0.393750,0.112279,0.494710,0.387522,0.407029,0.103118,0.967568,0.970136,0.967126,0.965151
8,0.763626,0.659713,0.379754,0.100116,0.391139,0.295940,0.372995,0.091469,0.975676,0.977453,0.976060,0.975300
9,0.695895,0.600523,0.365038,0.091722,0.336751,0.248652,0.350241,0.084598,0.978378,0.981284,0.979960,0.979140
10,0.651281,0.561707,0.336510,0.086208,0.316681,0.233567,0.325237,0.079862,0.972973,0.976190,0.974580,0.973909
11,0.620365,0.535411,0.318464,0.081770,0.292019,0.211920,0.315223,0.076947,0.972973,0.974278,0.973533,0.973810
12,0.603784,0.520906,0.302326,0.079854,0.305717,0.228329,0.301519,0.074373,0.967568,0.973665,0.970746,0.969060
13,0.594287,0.513141,0.291017,0.078236,0.293493,0.217260,0.302657,0.073207,0.972973,0.976190,0.974059,0.972660
14,0.588999,0.509065,0.283610,0.077098,0.273586,0.198315,0.295124,0.072320,0.975676,0.977453,0.976235,0.975742
15,0.583692,0.504511,0.279790,0.076383,0.252371,0.178146,0.289245,0.071333,0.978378,0.978715,0.977901,0.977644
16,0.577725,0.500718,0.272410,0.074283,0.277062,0.204597,0.294414,0.069521,0.975676,0.977453,0.976235,0.975742
17,0.575147,0.498560,0.263975,0.073947,0.266410,0.194232,0.279527,0.069383,0.975676,0.977453,0.976235,0.975742
18,0.571340,0.496307,0.258041,0.072452,0.262189,0.190773,0.279584,0.068620,0.978378,0.981284,0.979960,0.979140
19,0.569645,0.495718,0.253378,0.071394,0.283993,0.212988,0.281680,0.068188,0.972973,0.976190,0.974580,0.973909
20,0.567264,0.494298,0.245786,0.070508,0.264828,0.195224,0.277553,0.066828,0.975676,0.977453,0.976235,0.975742
21,0.565166,0.492817,0.240227,0.069947,0.266407,0.196550,0.269097,0.067166,0.978378,0.981284,0.979960,0.979140
22,0.563452,0.491628,0.237036,0.069453,0.276265,0.207028,0.270352,0.066534,0.975676,0.980021,0.977035,0.974696
23,0.561721,0.490742,0.235748,0.068622,0.260293,0.191213,0.265990,0.066420,0.978378,0.978715,0.977901,0.977644
24,0.560699,0.490298,0.229419,0.068107,0.269689,0.201039,0.266163,0.065989,0.978378,0.981284,0.979960,0.979140
25,0.559779,0.489822,0.225881,0.067698,0.266077,0.197561,0.267466,0.065842,0.975676,0.980021,0.977035,0.974696
26,0.559753,0.489935,0.224710,0.067571,0.268418,0.199134,0.263387,0.066651,0.975676,0.977453,0.976235,0.975742
27,0.558649,0.489178,0.221392,0.067258,0.273629,0.204759,0.264972,0.066220,0.978378,0.981284,0.979960,0.979140
28,0.557680,0.488794,0.216979,0.066716,0.268012,0.199048,0.264637,0.066318,0.978378,0.981284,0.979960,0.979140
29,0.557553,0.488540,0.216420,0.066849,0.268434,0.199567,0.261532,0.066252,0.975676,0.977453,0.976235,0.975742
30,0.556866,0.488189,0.213835,0.066539,0.275320,0.206636,0.263021,0.066054,0.978378,0.981284,0.979960,0.979140
31,0.556269,0.487938,0.214594,0.066185,0.270542,0.201663,0.261772,0.066262,0.978378,0.981284,0.979960,0.979140
32,0.555701,0.487752,0.210525,0.065844,0.271187,0.202333,0.262199,0.066231,0.978378,0.981284,0.979960,0.979140
