loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.429008, 0.790244, 0.665955, 0.686310, 0.766667, 0.665955, 3563.03 M Ops, 51.30 M Ops, 1741.18 M Ops, 3.3469 M, 0.4825 %, 8055.62 uJ, 0.945946, 0.385965
