loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1
0.516397, 0.790244, 0.644381, 0.662893, 0.802534, 0.644381, 2302.99 M Ops, 119.55 M Ops, 617.87 M Ops, 3.1552 M, 0.3524 %, 2949.79 uJ, 0.972973, 0.315789
