epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.497411,0.497411,1.000000,0.675166,0.675166,0.000000,0.000000,1.036113,0.675170
1,0.478703,0.478703,1.000000,0.666490,0.666490,0.000000,0.000000,1.022147,0.666303
2,0.472242,0.472242,1.000000,0.663329,0.663329,0.000000,0.000000,1.012790,0.663503
3,0.468366,0.468366,1.000000,0.659580,0.659580,0.000000,0.000000,1.005769,0.659955
4,0.465723,0.465723,1.000000,0.657696,0.657696,0.000000,0.000000,1.003894,0.657644
5,0.463360,0.463360,1.000000,0.655747,0.655747,0.000000,0.000000,1.001373,0.655872
6,0.461601,0.461601,1.000000,0.655884,0.655884,0.000000,0.000000,0.995672,0.655847
7,0.460198,0.460198,1.000000,0.652980,0.652980,0.000000,0.000000,0.993620,0.653577
8,0.459165,0.459165,1.000000,0.653273,0.653273,0.000000,0.000000,0.991067,0.653555
9,0.458137,0.458137,1.000000,0.655634,0.655634,0.000000,0.000000,0.991695,0.655631
