step,mae,mse
0,0.182642,0.081898
1,0.200109,0.097585
2,0.215490,0.111167
3,0.224381,0.121198
4,0.233779,0.130698
5,0.238916,0.136859
6,0.242465,0.141509
7,0.246740,0.147578
8,0.251317,0.152500
9,0.254991,0.159204
10,0.258295,0.162703
11,0.260660,0.166640
12,0.264935,0.173411
13,0.265071,0.176525
14,0.265718,0.176666
15,0.268069,0.180567
16,0.270840,0.185661
17,0.272093,0.187986
18,0.272870,0.190544
19,0.274698,0.193742
20,0.276860,0.197483
21,0.277862,0.199797
22,0.280471,0.203624
23,0.281801,0.204592
24,0.292622,0.218368
25,0.295004,0.221856
26,0.300178,0.227693
27,0.303446,0.233621
28,0.308381,0.239594
29,0.309165,0.241631
30,0.310559,0.244102
31,0.313772,0.247261
32,0.315401,0.249854
33,0.317296,0.255389
34,0.318252,0.256353
35,0.319563,0.259295
36,0.321884,0.262561
37,0.323130,0.265212
38,0.321511,0.261758
39,0.324948,0.267265
40,0.326677,0.269659
41,0.327108,0.270385
42,0.328093,0.272284
43,0.329659,0.274781
44,0.331710,0.278081
45,0.330840,0.277048
46,0.333860,0.282210
47,0.335224,0.284514
48,0.340119,0.289905
49,0.341915,0.293019
50,0.344847,0.294850
51,0.348484,0.299444
52,0.350535,0.305964
53,0.353131,0.309585
54,0.355977,0.312898
55,0.358864,0.318999
56,0.358809,0.320096
57,0.358626,0.321161
58,0.359813,0.321687
59,0.365373,0.329371
60,0.364643,0.328513
61,0.365121,0.330630
62,0.364189,0.329276
63,0.365275,0.329648
64,0.364289,0.329667
65,0.364547,0.330425
66,0.367825,0.333688
67,0.367214,0.334141
68,0.366129,0.333912
69,0.366415,0.333195
70,0.366726,0.336284
71,0.367082,0.335833
72,0.370992,0.339184
73,0.372201,0.341839
74,0.374310,0.341432
75,0.377806,0.345397
76,0.379155,0.347340
77,0.378655,0.348528
78,0.378412,0.346653
79,0.380201,0.352098
80,0.381194,0.353854
81,0.382431,0.355309
82,0.383865,0.354482
83,0.384794,0.356959
84,0.383890,0.357368
85,0.383049,0.356747
86,0.384766,0.357980
87,0.383285,0.356987
88,0.381140,0.356075
89,0.383243,0.357698
90,0.381912,0.356303
91,0.383885,0.359189
92,0.384067,0.359201
93,0.386235,0.362255
94,0.383975,0.359209
95,0.384030,0.358719
96,0.386912,0.362010
97,0.386466,0.364073
98,0.389927,0.364164
99,0.391345,0.366391
100,0.392547,0.368754
101,0.392356,0.369126
102,0.392453,0.369182
103,0.394457,0.371917
104,0.394414,0.372481
105,0.393006,0.371695
106,0.394466,0.371541
107,0.393962,0.372043
108,0.395030,0.375150
109,0.395227,0.375302
110,0.397838,0.377157
111,0.396857,0.377049
112,0.397195,0.378929
113,0.396235,0.379462
114,0.394781,0.378840
115,0.396033,0.380523
116,0.396387,0.380170
117,0.398149,0.382355
118,0.397947,0.381233
119,0.399899,0.383802
120,0.401580,0.386685
121,0.404532,0.390302
122,0.405398,0.391394
123,0.409321,0.394599
124,0.411863,0.400078
125,0.411519,0.399219
126,0.413664,0.401739
127,0.412896,0.402543
128,0.414196,0.404301
129,0.415687,0.406934
130,0.413198,0.403330
131,0.415681,0.404613
132,0.417005,0.408261
133,0.419195,0.410683
134,0.417123,0.408037
135,0.419628,0.411509
136,0.419259,0.411300
137,0.422834,0.415552
138,0.419155,0.412227
139,0.419345,0.413625
140,0.420597,0.413922
141,0.424706,0.419296
142,0.420888,0.413759
143,0.419712,0.414247
144,0.424290,0.420549
145,0.425873,0.422215
146,0.425540,0.421294
147,0.429880,0.427607
148,0.431868,0.428848
149,0.433044,0.432537
150,0.433403,0.430519
151,0.432254,0.432070
152,0.433891,0.434457
153,0.435016,0.435253
154,0.435183,0.434317
155,0.437602,0.437426
156,0.437104,0.438944
157,0.437868,0.437916
158,0.436238,0.435107
159,0.438546,0.439873
160,0.440755,0.442928
161,0.440491,0.442515
162,0.438620,0.439683
163,0.439018,0.440430
164,0.439006,0.441233
165,0.440612,0.441548
