loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.443489,0.478496,0.442714,89.21 M Ops,13.59 M Ops,2.82 M Ops,0.3572 M,0.3915 %,25.21 uJ,0.532751,0.471761,0.566307
loss,mse,mae,total_op,ACop,MACop,capacity,firing_rate,energy,mse_long,mae_long,R2
0.440518,0.473098,0.439668,101.50 M Ops,15.65 M Ops,3.21 M Ops,0.3787 M,0.3933 %,28.86 uJ,0.525107,0.467472,0.571200
