loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3
1.412077, 0.262357, 0.262005, 0.211410, 0.269091, 0.262005, 570.09 M Ops, 39.73 M Ops, 128.44 M Ops, 0.3105 M, 0.4170 %, 626.59 uJ, 0.712121, 0.090909, 0.075758, 0.169231
