loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.384378, 0.383384, 0.405511, 64.23 M Ops, 8.43 M Ops, 10.28 M Ops, 0.1841 M, 0.3716 %, 54.86 uJ
