step,mae,mse
0,0.165675,0.070637
1,0.190536,0.090445
2,0.207842,0.106511
3,0.221176,0.119838
4,0.232581,0.131492
5,0.240800,0.141441
6,0.246347,0.149466
7,0.253134,0.157657
8,0.256420,0.163100
9,0.261895,0.172005
10,0.266452,0.178136
11,0.270358,0.184974
12,0.273771,0.190755
13,0.276527,0.196423
14,0.279551,0.201443
15,0.282179,0.204992
16,0.282104,0.208151
17,0.284724,0.211909
18,0.287805,0.216403
19,0.288478,0.219482
20,0.289265,0.221475
21,0.290544,0.224052
22,0.291250,0.227879
23,0.295834,0.232870
24,0.302046,0.239986
25,0.307759,0.248630
26,0.313880,0.257623
27,0.317781,0.263292
28,0.321900,0.269660
29,0.322872,0.270660
30,0.325202,0.276082
31,0.327339,0.278195
32,0.327098,0.277922
33,0.330544,0.283428
34,0.331031,0.283598
35,0.333098,0.287340
36,0.334976,0.290498
37,0.336028,0.291704
38,0.336321,0.292813
39,0.338082,0.297028
40,0.338907,0.297983
41,0.340138,0.299275
42,0.341327,0.301362
43,0.343173,0.303717
44,0.342765,0.304061
45,0.342470,0.304182
46,0.343398,0.305156
47,0.344718,0.306657
48,0.348375,0.311078
49,0.351654,0.314672
50,0.354488,0.317744
51,0.355641,0.321706
52,0.357277,0.323573
53,0.359963,0.327047
54,0.361019,0.328105
55,0.362316,0.329058
56,0.364292,0.331858
57,0.362203,0.331239
58,0.364381,0.332458
59,0.365428,0.334962
60,0.366159,0.336045
61,0.367283,0.338186
62,0.367430,0.336561
63,0.368337,0.337583
64,0.369323,0.338680
65,0.369122,0.339007
66,0.370335,0.340505
67,0.371429,0.341523
68,0.373870,0.344452
69,0.371773,0.344504
70,0.372901,0.346145
71,0.372798,0.346333
72,0.375506,0.350849
73,0.375913,0.351681
74,0.379136,0.355168
75,0.380641,0.357191
76,0.382975,0.360827
77,0.384527,0.362299
78,0.383964,0.361861
79,0.384040,0.361974
80,0.385510,0.364138
81,0.388868,0.366292
82,0.389116,0.367286
83,0.389163,0.367936
84,0.388959,0.370266
85,0.390761,0.369524
86,0.390520,0.369985
87,0.390120,0.369907
88,0.390813,0.370082
89,0.393237,0.373168
90,0.390111,0.370350
91,0.390279,0.370191
92,0.391143,0.370997
93,0.391126,0.370998
94,0.388683,0.370385
95,0.392102,0.372789
