epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.751004,0.751004,0.571497,0.687745,0.687745,0.582415
1,0.677944,0.677944,0.527757,0.683974,0.683974,0.580119
2,0.656553,0.656553,0.517270,0.666485,0.666485,0.574752
3,0.645024,0.645024,0.512608,0.679932,0.679932,0.581282
4,0.638738,0.638738,0.510792,0.690867,0.690867,0.585289
5,0.630574,0.630574,0.506980,0.689892,0.689892,0.585658
