epoch,train_loss,train_mse,train_mae,val_loss,val_mse,val_mae
0,0.639335,0.639335,0.580956,1.262625,1.262625,0.791240
1,0.543173,0.543173,0.531477,1.211380,1.211380,0.774103
2,0.524423,0.524423,0.521928,1.208122,1.208122,0.771650
3,0.513546,0.513546,0.516649,1.199406,1.199406,0.766849
4,0.503679,0.503679,0.511230,1.198241,1.198241,0.766106
5,0.496783,0.496783,0.507809,1.198651,1.198651,0.766444
6,0.492302,0.492302,0.505824,1.212080,1.212080,0.769663
7,0.486153,0.486153,0.502621,1.210559,1.210559,0.771198
