epoch,train_loss,train_ce,train_rec,train_distill,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.383700,0.314844,0.831261,0.044404,0.349969,0.283338,0.783076,0.100607,0.169954,0.279929
1,0.345147,0.305254,0.604451,0.079887,0.324272,0.280289,0.610163,0.137527,0.168770,0.277392
2,0.324254,0.302210,0.467545,0.100527,0.315027,0.279356,0.546884,0.159082,0.167153,0.276128
3,0.314461,0.300360,0.406118,0.111163,0.307060,0.279914,0.483506,0.161940,0.167966,0.277102
4,0.309068,0.299217,0.373102,0.117837,0.301909,0.279471,0.447752,0.174095,0.167054,0.276071
5,0.304824,0.298054,0.348824,0.123161,0.297236,0.280091,0.408677,0.176162,0.168102,0.276687
6,0.300831,0.297414,0.323046,0.128669,0.291326,0.280565,0.361272,0.187492,0.167063,0.276963
7,0.296678,0.296865,0.295462,0.137164,0.289741,0.280085,0.352500,0.197470,0.167398,0.276171
