head,heterogeneous,seed,delta_mse,delta_mae,relative_mse_pct
flatten,False,7,-0.018030524674555293,-0.01176018435555079,-5.1133136621858695
flatten,False,13,-0.021752999763995695,-0.0080455544941119,-5.268168404594981
flatten,False,21,0.008902557399199817,0.006309930416766002,2.056579707738204
flatten,True,7,0.006489650837273153,0.005626213767575633,1.5455724542406235
flatten,True,13,-0.003363005226378224,-0.0006205532061470675,-0.9104038244378443
flatten,True,21,0.0010678570429935863,0.0020439483852211227,0.19554442224817836
