loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.468936, 0.457242, 0.427721, 0.586106, 152.98 M Ops, 20.69 M Ops, 5.45 M Ops, 0.5477 M, 0.4399 %, 43.69 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.469717, 0.455720, 0.428117, 0.587486, 215.07 M Ops, 25.90 M Ops, 6.40 M Ops, 0.5644 M, 0.4383 %, 52.75 uJ
