loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.416917, 0.416832, 0.420508, 397.64 M Ops, 62.84 M Ops, 13.02 M Ops, 0.9594 M, 0.3917 %, 116.46 uJ
loss, mse, mae, total_op, ACop, MACop, capacity, firing_rate, energy
0.414671, 0.414563, 0.419797, 397.64 M Ops, 62.66 M Ops, 13.02 M Ops, 0.9594 M, 0.3909 %, 116.30 uJ
