epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
10,2.081689,1.968546,0.329505,0.080192,3.259797,3.055755,1.030972,0.100945,"tensor(0.1094, device='cuda:0')","tensor([0.4722, 0.0000, 0.0000, 0.0000, 0.2500, 0.0000, 0.0000, 0.6667, 0.0000,
        0.0000, 0.0000, 0.1765, 0.7419, 0.0000, 0.2093, 0.0000, 0.0000, 0.1538,
        0.0625, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0530, device='cuda:0')","tensor(0.0619, device='cuda:0')"
11,1.814621,1.697175,0.346520,0.082794,3.964705,3.688846,1.391065,0.136753,"tensor(0.0365, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0027, device='cuda:0')","tensor(0.0014, device='cuda:0')"
12,1.571755,1.449717,0.363357,0.085703,3.731882,3.502546,1.122134,0.117123,"tensor(0.0635, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.1622, 0.2250, 0.0000, 0.0000, 0.9697, 0.0000,
        0.0000, 0.0909, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1538,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0309, device='cuda:0')","tensor(0.0457, device='cuda:0')"
13,1.349567,1.223116,0.380431,0.088408,4.290356,4.074617,0.947595,0.120980,"tensor(0.0388, device='cuda:0')","tensor([0., 0., 0., 0., 0., 0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,
        0., 0., 0., 0., 0., 0., 0., 0.], device='cuda:0')","tensor(0.0029, device='cuda:0')","tensor(0.0015, device='cuda:0')"
14,1.181074,1.053702,0.373076,0.090064,4.103815,3.869118,1.056259,0.129071,"tensor(0.0412, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0270, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0323, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0062, device='cuda:0')","tensor(0.0119, device='cuda:0')"
15,1.058930,0.928193,0.383395,0.092398,5.075556,4.820536,1.146077,0.140412,"tensor(0.0882, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4483, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.9375, 0.8621, 0.0000, 0.2059, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:0')","tensor(0.0291, device='cuda:0')","tensor(0.0306, device='cuda:0')"
16,0.971335,0.839432,0.381610,0.093741,3.473536,3.260617,0.894016,0.123518,"tensor(0.0718, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.1622, 0.0500, 0.0000, 0.1379, 0.1818, 0.0312,
        0.0323, 0.0000, 0.0588, 1.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.1923,
        0.0000, 0.0345, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0370],
       device='cuda:0')","tensor(0.0456, device='cuda:0')","tensor(0.1934, device='cuda:0')"
17,0.890739,0.759234,0.367300,0.094775,3.361097,3.163954,0.716423,0.125500,"tensor(0.1553, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.4595, 0.2000, 0.0000, 0.0000, 0.3636, 0.3438,
        0.0000, 0.0000, 0.3529, 0.8387, 0.0000, 0.0000, 0.0000, 0.0000, 0.1923,
        0.0000, 0.0345, 0.3953, 0.0588, 0.0667, 0.4138, 0.1250, 0.1111],
       device='cuda:0')","tensor(0.1087, device='cuda:0')","tensor(0.1538, device='cuda:0')"
18,0.848045,0.718600,0.349597,0.094486,3.593537,3.410557,0.651327,0.117847,"tensor(0.0600, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.9730, 0.0000, 0.0000, 0.0000, 0.0000, 0.0938,
        0.0000, 0.0000, 0.0000, 0.1935, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1562, 0.0000],
       device='cuda:0')","tensor(0.0222, device='cuda:0')","tensor(0.0577, device='cuda:0')"
19,0.820201,0.692796,0.329240,0.094481,3.445548,3.260659,0.642233,0.120666,"tensor(0.1106, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7568, 0.1000, 0.0000, 0.0690, 0.1212, 0.1875,
        0.0000, 0.0000, 0.0588, 0.7097, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.1395, 0.0294, 0.0000, 0.0000, 0.4688, 0.1111],
       device='cuda:0')","tensor(0.0683, device='cuda:0')","tensor(0.2068, device='cuda:0')"
20,0.802856,0.676626,0.318619,0.094368,3.499461,3.324095,0.578872,0.117478,"tensor(0.0906, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.8378, 0.0500, 0.0000, 0.0690, 0.1515, 0.1562,
        0.0000, 0.0000, 0.0294, 0.2258, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,
        0.0000, 0.0000, 0.0930, 0.0000, 0.0000, 0.0000, 0.5938, 0.0370],
       device='cuda:0')","tensor(0.0513, device='cuda:0')","tensor(0.1860, device='cuda:0')"
21,0.790218,0.665987,0.304094,0.093822,3.506012,3.335082,0.557356,0.115194,"tensor(0.0929, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.8108, 0.0500, 0.0000, 0.1034, 0.1818, 0.1562,
        0.0000, 0.0000, 0.0000, 0.1613, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.1163, 0.0000, 0.0000, 0.0000, 0.6250, 0.0741],
       device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(0.1983, device='cuda:0')"
22,0.782108,0.658983,0.294526,0.093672,3.413035,3.244790,0.550637,0.113181,"tensor(0.1071, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7027, 0.0750, 0.0000, 0.1034, 0.4545, 0.1562,
        0.0000, 0.0000, 0.0000, 0.3548, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0930, 0.0000, 0.0000, 0.0000, 0.6250, 0.1111],
       device='cuda:0')","tensor(0.0653, device='cuda:0')","tensor(0.1796, device='cuda:0')"
23,0.775737,0.653924,0.283937,0.093419,3.467738,3.300507,0.553228,0.111909,"tensor(0.1000, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7568, 0.0500, 0.0000, 0.1034, 0.3939, 0.1562,
        0.0000, 0.0000, 0.0000, 0.2581, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0698, 0.0000, 0.0000, 0.0000, 0.6250, 0.0741],
       device='cuda:0')","tensor(0.0590, device='cuda:0')","tensor(0.1927, device='cuda:0')"
24,0.771099,0.650339,0.277048,0.093055,3.470358,3.307407,0.540114,0.108939,"tensor(0.0976, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7027, 0.0750, 0.0000, 0.1034, 0.4848, 0.1562,
        0.0000, 0.0000, 0.0000, 0.1935, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0465, 0.0000, 0.0000, 0.0000, 0.5938, 0.0741],
       device='cuda:0')","tensor(0.0570, device='cuda:0')","tensor(0.1942, device='cuda:0')"
25,0.767938,0.647841,0.270184,0.093079,3.450719,3.288323,0.544542,0.107942,"tensor(0.1024, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7568, 0.0750, 0.0000, 0.1724, 0.5758, 0.1562,
        0.0000, 0.0000, 0.0000, 0.2581, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000, 0.4688, 0.0741],
       device='cuda:0')","tensor(0.0578, device='cuda:0')","tensor(0.1645, device='cuda:0')"
26,0.765282,0.645650,0.264993,0.093132,3.449835,3.291346,0.529627,0.105527,"tensor(0.0988, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7838, 0.0750, 0.0000, 0.1724, 0.5758, 0.1250,
        0.0000, 0.0000, 0.0000, 0.1935, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000, 0.4375, 0.0741],
       device='cuda:0')","tensor(0.0546, device='cuda:0')","tensor(0.1716, device='cuda:0')"
27,0.763000,0.643926,0.258149,0.093259,3.471070,3.311995,0.537979,0.105277,"tensor(0.1059, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7568, 0.0750, 0.0000, 0.1724, 0.6667, 0.1562,
        0.0000, 0.0000, 0.0000, 0.1935, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000, 0.5625, 0.0370],
       device='cuda:0')","tensor(0.0553, device='cuda:0')","tensor(0.1645, device='cuda:0')"
28,0.760915,0.642596,0.253055,0.093013,3.430243,3.272250,0.534041,0.104588,"tensor(0.1024, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7297, 0.1000, 0.0000, 0.2069, 0.5758, 0.1875,
        0.0000, 0.0000, 0.0000, 0.4194, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000, 0.3125, 0.0000],
       device='cuda:0')","tensor(0.0528, device='cuda:0')","tensor(0.1196, device='cuda:0')"
29,0.759605,0.641584,0.247591,0.093262,3.439578,3.282478,0.537523,0.103347,"tensor(0.1000, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.6216, 0.0750, 0.0000, 0.1379, 0.6061, 0.1875,
        0.0000, 0.0000, 0.0294, 0.2581, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000, 0.5000, 0.0741],
       device='cuda:0')","tensor(0.0572, device='cuda:0')","tensor(0.1597, device='cuda:0')"
30,0.758034,0.640618,0.247141,0.092702,3.466907,3.311119,0.527981,0.102990,"tensor(0.0953, device='cuda:0')","tensor([0.0000, 0.0000, 0.0000, 0.7297, 0.0750, 0.0000, 0.1379, 0.6667, 0.1875,
        0.0000, 0.0000, 0.0000, 0.1613, 0.0000, 0.0000, 0.0000, 0.0000, 0.0385,
        0.0000, 0.0000, 0.0233, 0.0000, 0.0000, 0.0000, 0.3438, 0.0370],
       device='cuda:0')","tensor(0.0502, device='cuda:0')","tensor(0.1772, device='cuda:0')"
