epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.592016,0.592016,1.000000,0.867860,0.867860,0.000000,0.000000,1.531946,0.868083
1,0.560838,0.560838,1.000000,0.861059,0.861059,0.000000,0.000000,1.524237,0.861065
2,0.553795,0.553795,1.000000,0.858221,0.858221,0.000000,0.000000,1.522886,0.858154
3,0.549286,0.549286,1.000000,0.855575,0.855575,0.000000,0.000000,1.519781,0.855690
4,0.545883,0.545883,1.000000,0.855489,0.855489,0.000000,0.000000,1.523381,0.855346
5,0.543404,0.543404,1.000000,0.855541,0.855541,0.000000,0.000000,1.527083,0.855614
6,0.541177,0.541177,1.000000,0.857553,0.857553,0.000000,0.000000,1.536784,0.857687
0,1.449774,0.601852,0.847922,0.065648,1.754519,0.890113,0.864407,0.083780,1.583666,0.890305
1,1.376424,0.569062,0.807362,0.076708,1.702292,0.881234,0.821058,0.088014,1.572412,0.881229
2,1.329396,0.561771,0.767625,0.082896,1.660578,0.880414,0.780164,0.094825,1.580325,0.880378
3,1.288077,0.557835,0.730243,0.088548,1.620507,0.878781,0.741726,0.100885,1.580582,0.878905
4,1.249785,0.554999,0.694786,0.093932,1.582152,0.877502,0.704650,0.105829,1.580518,0.877366
5,1.214238,0.552843,0.661395,0.098455,1.546300,0.876179,0.670120,0.110379,1.579699,0.876290
6,1.181323,0.550947,0.630376,0.103217,1.515232,0.875737,0.639496,0.116033,1.582372,0.875843
7,1.150796,0.549272,0.601524,0.107348,1.482720,0.875061,0.607659,0.120505,1.580492,0.874874
8,1.122424,0.547860,0.574564,0.111592,1.453601,0.875014,0.578587,0.125858,1.582261,0.874961
9,1.096042,0.546626,0.549416,0.116024,1.426220,0.874160,0.552060,0.128733,1.581650,0.874109
10,1.071061,0.545583,0.525478,0.120141,1.400677,0.873619,0.527058,0.134286,1.582870,0.873690
11,1.046859,0.544679,0.502180,0.124168,1.374340,0.872267,0.502072,0.137872,1.580468,0.872519
12,1.023138,0.543682,0.479456,0.127684,1.350250,0.870690,0.479560,0.141608,1.573683,0.870360
13,1.000117,0.542793,0.457324,0.131871,1.325736,0.869924,0.455812,0.146042,1.572970,0.869887
14,0.977897,0.541801,0.436096,0.135379,1.302021,0.868670,0.433351,0.149323,1.569475,0.868639
15,0.956719,0.541306,0.415412,0.139309,1.281709,0.869036,0.412673,0.153690,1.573309,0.869220
16,0.936079,0.540553,0.395525,0.143295,1.260296,0.867319,0.392977,0.156574,1.567694,0.867337
17,0.916389,0.539817,0.376571,0.147314,1.239753,0.867288,0.372464,0.160942,1.568699,0.867627
18,0.897617,0.539046,0.358571,0.151025,1.219500,0.866062,0.353438,0.165028,1.564725,0.866051
19,0.879625,0.538564,0.341062,0.154579,1.201329,0.866250,0.335079,0.168243,1.564495,0.865946
20,0.862036,0.537666,0.324370,0.158062,1.182543,0.864550,0.317993,0.170606,1.561236,0.864416
21,0.845212,0.537084,0.308129,0.160819,1.164269,0.863972,0.300298,0.173505,1.559531,0.864039
22,0.828687,0.536428,0.292258,0.163520,1.146138,0.862529,0.283609,0.176271,1.555326,0.862339
23,0.812728,0.535806,0.276922,0.166279,1.129640,0.861957,0.267683,0.178439,1.553406,0.861753
24,0.797346,0.535419,0.261927,0.168786,1.113222,0.861497,0.251725,0.180240,1.553786,0.861419
25,0.782172,0.534563,0.247609,0.171288,1.101054,0.863205,0.237850,0.184497,1.559729,0.863271
26,0.768177,0.533895,0.234282,0.174498,1.089012,0.863560,0.225452,0.186896,1.560631,0.863624
