loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.194286, 0.983784, 0.985721, 0.984319, 0.983112, 0.985721, 55.40 M Ops, 5.93 M Ops, 3.91 M Ops, 2.3007 M, 0.4190 %, 23.32 uJ, 1.000000, 0.971429, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.965517
loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8
0.180490, 0.983784, 0.985064, 0.983260, 0.981854, 0.985064, 55.40 M Ops, 5.35 M Ops, 3.91 M Ops, 2.3007 M, 0.4155 %, 22.80 uJ, 1.000000, 1.000000, 0.977273, 0.977273, 1.000000, 1.000000, 1.000000, 0.980000, 0.931035
