loss, overall_acc, average_acc, f1, precision, sensitivity, total_op, ACop, MACop, capacity, firing_rate, energy, acc0, acc1, acc2, acc3, acc4, acc5, acc6, acc7, acc8, acc9, acc10, acc11, acc12, acc13, acc14, acc15, acc16, acc17, acc18, acc19, acc20, acc21, acc22, acc23, acc24, acc25
2.373433, 0.437647, 0.435522, 0.409978, 0.453421, 0.435522, 4402.91 M Ops, 278.20 M Ops, 77.56 M Ops, 3.9834 M, 0.5185 %, 607.14 uJ, 0.388889, 0.653846, 0.200000, 0.216216, 0.675000, 0.285714, 0.448276, 0.303030, 0.218750, 0.677419, 0.121212, 0.500000, 0.387097, 0.235294, 0.744186, 0.250000, 0.378378, 0.576923, 0.968750, 0.482759, 0.418605, 0.588235, 0.900000, 0.482759, 0.000000, 0.222222
