epoch,train_loss,train_ce,train_mse,val_loss,val_ce,val_mse,val_tot_acc,val_acc,val_f1,val_pre
0,3.032925,3.258000,1.007252,2.993587,3.258759,0.607044,0.037647,0.040454,0.017969,0.027558
1,3.005683,3.234223,0.948825,3.008808,3.255500,0.788582,0.047059,0.045600,0.013123,0.009600
2,2.938225,3.186997,0.699283,2.970125,3.247114,0.477224,0.057647,0.058318,0.025070,0.030648
3,2.863934,3.133376,0.438964,2.944713,3.237608,0.308658,0.061176,0.063327,0.017844,0.028469
4,2.795995,3.071717,0.314498,2.931348,3.227703,0.264158,0.067059,0.070125,0.015372,0.046376
5,2.725062,3.000801,0.243420,2.912318,3.207534,0.255381,0.068235,0.071795,0.010643,0.005796
6,2.645470,2.916111,0.209694,2.874530,3.167678,0.236195,0.074118,0.077701,0.014319,0.082454
7,2.548914,2.810642,0.193361,2.824081,3.111628,0.236159,0.076471,0.079490,0.016935,0.022116
8,2.431427,2.680912,0.186065,2.765198,3.045244,0.244785,0.101176,0.100990,0.042074,0.066215
9,2.296058,2.530640,0.184822,2.707469,2.981568,0.240581,0.120000,0.119044,0.066173,0.176146
10,2.147685,2.365662,0.185902,2.650749,2.917642,0.248716,0.141176,0.139499,0.086839,0.127232
11,1.996502,2.197360,0.188782,2.597652,2.856699,0.266234,0.191765,0.185656,0.117342,0.126579
12,1.859429,2.044242,0.196111,2.543379,2.796145,0.268489,0.223529,0.219692,0.154440,0.199000
13,1.735850,1.907750,0.188746,2.553295,2.808985,0.252087,0.194118,0.190273,0.146044,0.218956
14,1.613213,1.771573,0.187979,2.461955,2.707058,0.256029,0.247059,0.245205,0.201862,0.299712
15,1.472027,1.615455,0.181167,2.377672,2.614932,0.242335,0.302353,0.304705,0.227610,0.274069
16,1.324616,1.452629,0.172496,2.381478,2.619425,0.239960,0.288235,0.297893,0.226741,0.279224
17,1.194359,1.308683,0.165445,2.380234,2.620041,0.221969,0.290588,0.299530,0.236127,0.325170
18,1.078598,1.181550,0.152028,2.307064,2.539680,0.213525,0.330588,0.335608,0.282265,0.432762
19,0.982500,1.076013,0.140884,2.232088,2.456902,0.208764,0.375294,0.376374,0.341013,0.488930
20,0.897814,0.982930,0.131763,2.200425,2.422368,0.202941,0.388235,0.389004,0.341161,0.429816
21,0.827930,0.906262,0.122941,2.199472,2.422613,0.191206,0.370588,0.370670,0.334210,0.459130
22,0.773782,0.846977,0.115025,2.165292,2.384472,0.192673,0.410588,0.409855,0.381417,0.491052
23,0.732854,0.802367,0.107236,2.147181,2.365276,0.184325,0.414118,0.413186,0.386988,0.467658
24,0.702610,0.769488,0.100702,2.135508,2.352247,0.184860,0.427059,0.425093,0.400098,0.490685
25,0.680703,0.745819,0.094660,2.129016,2.345489,0.180760,0.425882,0.425096,0.403245,0.475836
26,0.664870,0.728663,0.090741,2.129797,2.346228,0.181915,0.431765,0.430907,0.406675,0.474272
27,0.652930,0.715833,0.086807,2.130300,2.346605,0.183558,0.434118,0.431731,0.406617,0.467074
28,0.643491,0.705729,0.083351,2.131393,2.348201,0.180117,0.435294,0.433100,0.407661,0.467158
29,0.636130,0.697903,0.080173,2.133586,2.350750,0.179111,0.436471,0.433850,0.408829,0.458026
30,0.630076,0.691549,0.076820,2.135931,2.353069,0.181691,0.440000,0.438383,0.413657,0.461609
31,0.625390,0.686483,0.075548,2.136582,2.353852,0.181155,0.440000,0.437538,0.413487,0.460936
32,0.621487,0.682390,0.073358,2.140366,2.358151,0.180305,0.430588,0.428861,0.404302,0.452612
33,0.618227,0.678985,0.071408,2.142794,2.360768,0.181032,0.436471,0.434987,0.407881,0.455223
34,0.615334,0.675963,0.069671,2.144068,2.362190,0.180968,0.432941,0.431217,0.406425,0.451560
35,0.613017,0.673580,0.067955,2.144184,2.362364,0.180557,0.432941,0.431311,0.406855,0.452524
36,0.610980,0.671529,0.066033,2.146601,2.364831,0.182534,0.436471,0.434418,0.409918,0.460978
37,0.609400,0.669864,0.065222,2.146126,2.364481,0.180928,0.437647,0.435668,0.412197,0.460780
38,0.607941,0.668366,0.064112,2.148587,2.367046,0.182454,0.437647,0.435687,0.412318,0.459696
39,0.606843,0.667259,0.063092,2.147954,2.366410,0.181849,0.436471,0.434022,0.410844,0.457116
40,0.605986,0.666341,0.062791,2.150231,2.368859,0.182581,0.432941,0.430599,0.406632,0.455089
41,0.605212,0.665576,0.061932,2.152619,2.371385,0.183732,0.435294,0.432137,0.408302,0.454541
42,0.604565,0.664957,0.061039,2.154235,2.373199,0.183560,0.436471,0.433524,0.409468,0.458151
43,0.604127,0.664489,0.060865,2.153827,2.372732,0.183682,0.435294,0.432673,0.408823,0.457136
44,0.603789,0.664145,0.060584,2.153493,2.372341,0.183868,0.430588,0.428512,0.404926,0.451160
45,0.603525,0.663904,0.060114,2.153806,2.372682,0.183916,0.435294,0.433124,0.408109,0.454908
46,0.603324,0.663699,0.059944,2.154543,2.373484,0.184073,0.438824,0.436748,0.411885,0.456196
47,0.603152,0.663551,0.059563,2.155292,2.374263,0.184553,0.440000,0.438050,0.412623,0.458770
48,0.603125,0.663511,0.059653,2.154814,2.373724,0.184630,0.436471,0.434086,0.408567,0.452607
49,0.603059,0.663423,0.059774,2.154566,2.373433,0.184759,0.437647,0.435522,0.409978,0.453421
