loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.448152, 0.423059, 0.423837, 0.618481, 76.62 M Ops, 12.68 M Ops, 7.28 M Ops, 0.1318 M, 0.3832 %, 44.91 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.448166, 0.423091, 0.423865, 0.618453, 76.62 M Ops, 12.67 M Ops, 7.28 M Ops, 0.1318 M, 0.3835 %, 44.90 uJ
loss, mse, mae, R2, total_op, ACop, MACop, capacity, firing_rate, energy
0.448166, 0.423091, 0.423865, 0.618453, 76.62 M Ops, 12.67 M Ops, 7.28 M Ops, 0.1318 M, 0.3835 %, 44.90 uJ
