epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.508706,0.508706,1.000000,0.778325,0.778325,0.000000,0.000000,1.338313,0.778460
1,0.487960,0.487960,1.000000,0.773071,0.773071,0.000000,0.000000,1.327806,0.773092
2,0.482419,0.482419,1.000000,0.768020,0.768020,0.000000,0.000000,1.318083,0.768178
3,0.479474,0.479474,1.000000,0.767694,0.767694,0.000000,0.000000,1.317817,0.767741
4,0.476624,0.476624,1.000000,0.764264,0.764264,0.000000,0.000000,1.305191,0.763883
5,0.474677,0.474677,1.000000,0.765822,0.765822,0.000000,0.000000,1.310720,0.765405
6,0.472550,0.472550,1.000000,0.769229,0.769229,0.000000,0.000000,1.322038,0.769409
