epoch,train_loss,train_ce,train_rec,val_loss,val_ce,val_rec,val_distill,val_mse,val_mae
0,0.437705,0.437705,1.000000,0.577946,0.577946,0.000000,0.000000,0.706010,0.555124
1,0.416498,0.416498,1.000000,0.566256,0.566256,0.000000,0.000000,0.695527,0.549731
2,0.408652,0.408652,1.000000,0.563919,0.563919,0.000000,0.000000,0.693787,0.550277
3,0.410317,0.410317,1.000000,0.564194,0.564194,0.000000,0.000000,0.696258,0.549540
4,0.403268,0.403268,1.000000,0.567981,0.567981,0.000000,0.000000,0.707152,0.553904
5,0.400423,0.400423,1.000000,0.559298,0.559298,0.000000,0.000000,0.688515,0.546956
6,0.398240,0.398240,1.000000,0.557953,0.557953,0.000000,0.000000,0.681493,0.544390
7,0.396717,0.396717,1.000000,0.568196,0.568196,0.000000,0.000000,0.699288,0.555054
8,0.396664,0.396664,1.000000,0.561762,0.561762,0.000000,0.000000,0.690717,0.547880
9,0.395307,0.395307,1.000000,0.560115,0.560115,0.000000,0.000000,0.686334,0.546991
